episode,mean_reward,std_reward,min_reward,max_reward,mean_portfolio,mean_trades,mean_steps,timestamp
100,-21.14866113806174,26.49322416483882,-64.48714755640356,5.148470018913352,947.9802140902924,84.2,1000.0,-46.0558569602894,38.7135640595126,0.9666295306868617,-0.5785839523964919,1765821468.0585687
200,-25.41204779130295,14.371357393538345,-51.053860486475955,-8.096072487114274,878.2499906182866,54.0,1000.0,-107.23263235947925,66.48529821627648,0.7974579973312574,-1.8443274010180228,1765821484.77167
300,-11.01387651436065,7.278918590097397,-20.427251060605023,-2.583643170479682,964.3214588334961,11.6,1000.0,-34.528323568203696,49.26093514328808,0.42749271872284245,-2.685694815021919,1765821501.7459848
400,-36.15202610584941,29.297331237823457,-87.01681078412906,-5.770957667040196,859.756396996597,83.4,1000.0,-142.16548579640076,42.376470613388754,0.8324015532543492,-1.5358995238372968,1765821518.4923298
500,-7.7096650205267,8.400640132164016,-23.40809683428799,0.48957605930750225,982.62349265652,13.4,1000.0,-16.039758897170667,39.91228070175438,0.8168444167477056,-1.3749019247534122,1765821535.4462955
600,-20.3612026729118,25.665885541901627,-59.055978781896485,9.14302591436972,879.4949198023108,20.4,1000.0,-99.20818842640406,67.00420352594266,0.9840159861583329,-4.03699552122662,1765821552.4250207
700,-28.864458432498083,25.035217525543807,-76.25320227789673,-6.564598803953315,892.1060374770875,28.4,1000.0,-103.03258973210234,31.62888679729614,0.8337030462866768,-3.430211599452342,1765821569.5461614
800,-28.460922087739153,5.492200090941892,-35.174328450860834,-21.959380896117125,888.6251564409329,130.8,1000.0,-85.13814018723664,49.073850857467505,0.8065758991673512,-0.7857789295571257,1765821586.7339942
900,-22.7399888649487,26.61895261480473,-56.07446800391094,9.623406526362865,927.4867826650785,86.0,1000.0,-48.99293441071272,47.35667848699764,0.9486301422470668,-0.7599713638948274,1765821603.9349122
1000,-30.97071702115243,12.06559402311431,-45.45142477790978,-17.0767276814485,856.715125440261,38.0,1000.0,-119.89224778121579,67.75464867186899,0.7689439365033051,-2.7416156133090643,1765821621.0951674
1100,-13.343536172122251,24.08180400237692,-52.94086913543897,7.271687283013382,954.0379760124746,55.4,1000.0,-24.747686022064222,66.67201973653587,1.0491807602995213,0.511450843494825,1765821638.4665334
1200,1.0112017186322166,24.31261098932206,-47.2360019765724,16.113976501652616,1027.1461311835744,30.8,1000.0,27.016161297592895,56.84700854700854,1.235842601228891,1.6476631616646007,1765821655.671751
1300,-18.906211975367007,27.686744553185317,-65.53694908134514,13.821679712242371,954.5391669646457,181.2,1000.0,-25.70988414558291,48.35632156913441,1.0198017129838521,-0.09751334148044975,1765821672.9294534
1400,-38.355895230290294,17.643787190687206,-70.81910553337791,-21.42603354659832,861.9552455414774,161.4,1000.0,-119.7821404858934,48.1114697314144,0.852478883073236,-0.7488382871715146,1765821690.2036705
1500,-33.28849898645628,24.51592113387014,-71.47382358595993,-3.8952066304383086,896.7613662090705,175.6,1000.0,-95.45017115238598,45.555843107133384,0.8964140633704479,-0.6956305818579172,1765821707.532345
1600,-42.99844579298245,23.50689471252877,-87.52962234941695,-17.416503848465542,904.7011165362712,108.4,1000.0,-93.35025784885951,46.682724220107595,0.8863448830531923,-0.8365784317505949,1765821724.9390874
1700,-23.2589404501284,14.954069111078294,-47.05864476114419,-3.219470744202779,899.2316921607302,61.2,1000.0,-94.08299673273935,56.10565388946277,0.8198979483241393,-1.2738428081728121,1765821742.267072
1800,-12.831732791649676,25.948487715095315,-63.804949536475185,4.117077540090734,992.7313000305163,71.0,1000.0,-5.157436490262475,40.93368152593883,1.0396255154604215,-0.02487736354113193,1765821759.6675096
1900,-33.1680884976159,9.615145583600068,-51.31100167355344,-23.972674224009936,900.9688659146975,66.8,1000.0,-92.91805980183604,50.43912421697182,0.7861528196067333,-1.3576469857810007,1765821777.1629143
2000,-25.154385270253368,39.97570753650648,-90.43557077958347,8.636804470501286,975.3993316887223,128.2,1000.0,-14.638422924976231,49.56657734247223,1.031012256437938,0.08086270449623281,1765821794.5809858
2100,-21.310968933900835,17.351007973433973,-51.01247666755308,-1.9245234102893354,934.2828239883487,97.0,1000.0,-61.92722275445541,47.567657832363714,0.8443596360054263,-0.6499548061504071,1765821812.366259
2200,-13.311175529278719,22.743377003954084,-46.61652743302598,15.980288019713168,925.4007606279731,27.8,1000.0,-46.03755701827718,78.08091971885077,0.9890274215277799,-1.302930916241588,1765821829.9138916
2300,-24.58663434644772,20.38271780275002,-53.062505216941524,-4.3451522902272925,880.5383776349787,62.0,1000.0,-100.10567094559418,70.3485062581038,0.8957775586521379,-1.0774802446651963,1765821847.44426
2400,-26.347308129758233,8.104950663784885,-37.64850080746673,-12.572820536826049,961.878356335856,169.4,1000.0,-19.36979907365295,47.69125496996566,0.9647853618390314,-0.11602459539056238,1765821865.016954
2500,-26.238477310574456,24.50269330565724,-55.44917568147371,1.2352263338014078,865.9225480500205,82.0,1000.0,-110.53381562228174,59.498283485804755,0.8431002922558463,-1.412721230115628,1765821882.5912335
2600,-14.097422164321307,24.689341602705305,-54.70428413285897,10.255821506274485,960.8564520767713,48.4,1000.0,-40.99852366080978,33.32284118652254,1.0092778110137404,-0.6298552521699728,1765821900.141814
2700,-25.555682702238563,28.13532043057956,-66.27537717963818,6.703151572933102,860.0751127195392,33.8,1000.0,-117.32444138759281,71.31547619047619,0.8999021520152246,-3.0398341902020887,1765821917.7317805
2800,-24.142852704810473,24.91028520497912,-58.705025221055806,7.6901112241638,887.7898581178972,51.6,1000.0,-89.46913531389612,49.6114337994387,0.8701020062769207,-2.6784567903785557,1765821935.3539448
2900,-18.610591704923262,25.89497701049957,-55.68598363487527,8.934028932383612,914.2219359007852,29.6,1000.0,-67.44328721585711,61.63291342803539,0.9213543540412852,-2.083533588961748,1765821953.00153
