episode,mean_reward,std_reward,min_reward,max_reward,mean_length,timestamp
500,1764938680.2552397,-627.3219372887477,1.1368683772161603e-13,-627.3219372887476,-627.3219372887476,1000.0
1000,1764939008.4040673,125.71428615861937,0.0,125.71428615861937,125.71428615861937,1000.0
1500,1764939322.7683268,534.0291778997309,1.1368683772161603e-13,534.029177899731,534.029177899731,1000.0
2000,1764939638.185918,14.307109894998288,0.0,14.307109894998288,14.307109894998288,1000.0
500,1764941080.7446873,174.24965418824348,0.0,174.24965418824348,174.24965418824348,1000.0
500,1764941474.1726422,-2720.871563694206,661.2612955116792,-4065.109896522352,-1579.046445941615,1000.0
1000,1764941540.3684826,-2959.1280954482017,703.7323887123028,-4564.199542739993,-2196.223128663496,1000.0
500,1764942281.830493,-3036.422381923523,1278.1693889184317,-5666.572287250699,-1458.8043059032532,1000.0
500,1764942402.6192594,-1837.0991112498966,809.2412912566898,-3097.8333075061814,-59.85848767899425,1000.0
1000,1764942468.7925425,-1463.206426187764,410.67833040201793,-1989.0052829995675,-829.9394037640509,1000.0
500,1764942878.0318148,-1241.6524259985422,709.7298454026002,-2278.7455203092554,-46.49939466698799,1000.0
1000,1764942948.9420996,-1474.805024004772,1140.301433936332,-3213.880559753267,359.01687343083984,1000.0
500,1764943107.5832653,-1091.4093394828915,626.2451049566761,-2021.3308570744373,75.07562181744291,1000.0
1000,1764943178.6894193,-1430.584993063045,658.1118641547614,-2425.984243874753,-483.324416508615,1000.0
500,1764943323.7308028,-1467.160206720097,727.462729097286,-2389.8794151115367,-52.51126069433061,1000.0
1000,1764943393.5835297,-1172.2884577516256,782.9729428615344,-2059.144109658186,683.7876972029787,1000.0
500,1764943839.280728,-192.6352238941933,48.24276754344992,-262.1399046192295,-134.80846653880943,100.0
1000,1764943849.8795326,-128.79878544248157,67.55452102869903,-213.02077658990024,-7.918378352100594,100.0
500,1764943899.0658047,-126.23651507348704,111.52851361953164,-348.9376092944361,38.8004774399745,100.0
1000,1764943909.646364,-144.42958019639178,132.01299339267723,-347.15545460077226,82.37154989129945,100.0
500,1764943969.7746038,-107.33235763482772,58.051197393700285,-193.71602063088721,-6.211601676103514,100.0
1000,1764943980.1995568,-94.76548296888221,66.96303905224208,-198.26621934609105,24.395985872612936,100.0
1500,1764943991.060202,-135.19104072223757,76.0426247710413,-230.65938431628638,13.428220678770082,100.0
2000,1764944002.8367712,-175.98976805225197,131.24833907128286,-360.77286347785355,8.780385672086076,100.0
2500,1764944013.4206102,-180.6922079106804,90.06310654755917,-317.29909859422105,29.206741027170644,100.0
3000,1764944024.2816656,-187.68160350745978,100.88933429999275,-431.2490699044001,-26.234714444141524,100.0
3500,1764944035.8269835,-154.1852278818095,75.01185066991904,-273.4744737224399,-43.416623278531176,100.0
4000,1764944046.2025912,-151.867001966374,61.04367669310817,-202.82142840533638,-21.157052961766375,100.0
4500,1764944057.106024,-145.26884243284184,90.60851578026816,-350.67098017938446,-10.208379868213676,100.0
5000,1764944068.699238,-133.36140396330762,66.77659213030383,-212.85069250101515,20.94455352710872,100.0
5500,1764944079.0241218,-132.48103541215147,61.746846200692396,-273.97697729290206,-53.10289693963709,100.0
6000,1764944089.4634902,-150.87198448089197,64.17590066569845,-293.08989754120705,-83.54325001785408,100.0
6500,1764944101.2335646,-164.02449962585814,73.56805931055175,-248.0548877018271,-38.02464898104257,100.0
7000,1764944111.4934268,-94.71438549372763,65.27299236852588,-257.5631804751551,0.9859392251493843,100.0
7500,1764944121.9169228,-141.11922119030208,88.35491038830428,-285.09051574026006,-4.7973085531415265,100.0
8000,1764944133.3827975,-128.3570259760089,75.2446856824165,-258.03968145271824,-38.55001612607019,100.0
8500,1764944143.9126825,-170.56073522995266,62.21934223206412,-335.82181135580726,-113.6491829783943,100.0
9000,1764944154.5544343,-173.76084016142224,117.39915021856228,-327.8267632191815,82.83150308753363,100.0
9500,1764944166.1514688,-157.766548316225,126.4438587812918,-321.52455747091204,116.69676307549554,100.0
10000,1764944176.814601,-93.68780036792226,84.81028440915186,-211.60094595056094,61.89678970391045,100.0
500,1764947356.6723456,-152.5418246287402,96.32452558272333,-336.17660962739535,31.514751462776236,100.0
1000,1764947367.5875921,-166.60082114730545,64.42016665852441,-292.1265038202419,-87.03210841462781,100.0
1500,1764947378.4075944,-166.18703904075718,88.39162896001355,-310.24996581107337,35.08853849187249,100.0
2000,1764947390.3443396,-173.89704415400317,67.79280927762142,-259.1429898046073,-58.2002796328312,100.0
2500,1764947401.0453887,-131.4241648464219,77.2199074290227,-213.20027723183267,-18.170603948556185,100.0
3000,1764947411.9251986,-151.4256452941863,65.08908805165143,-299.54218582671126,-59.40733803216568,100.0
3500,1764947423.792227,-147.50539016484552,89.61057917273166,-268.98637890052214,6.963218603152707,100.0
4000,1764947434.3556075,-158.42889030043972,98.4493976377837,-328.4200952077952,-24.757682993580175,100.0
4500,1764947445.0265684,-141.63009166728307,84.67956257748993,-242.00991699722002,4.047097102554485,100.0
5000,1764947456.5157416,-195.0346266029303,101.63606874933461,-402.2813822345282,-63.155646639534524,100.0
5500,1764947467.0663147,-196.81175317853686,110.16051919547175,-341.69474365144544,23.39791337610921,100.0
6000,1764947478.028815,-112.8821695742998,77.54759902740943,-230.54392740194083,36.51622838248601,100.0
6500,1764947490.1495082,-132.4092497655695,79.11442560798956,-280.4301518438275,-27.989888920793955,100.0
7000,1764947501.4467525,-126.43610933663554,68.53127723485979,-237.21125562730072,-21.744357813990632,100.0
7500,1764947511.892797,-184.55145856868162,80.91082253555332,-303.66239785069246,-87.22557467763052,100.0
8000,1764947523.6764188,-150.24489079972835,88.92622994540288,-258.1571164112867,22.530050915382215,100.0
8500,1764947534.8519526,-155.22045766389564,81.95656860258741,-341.71324326112915,-53.09578311775028,100.0
9000,1764947545.8765385,-206.18818263714334,89.62179091762641,-314.11662310900954,1.7589966940730857,100.0
9500,1764947558.146579,-175.71691313864713,63.94280544264719,-255.90754140893205,-33.13753989103474,100.0
10000,1764947568.665826,-115.83813722410927,66.6563555875513,-255.11662801475833,-31.15474927215026,100.0
10500,1764947579.1036582,-120.23821714496799,84.87657912665077,-214.03885869305648,10.415539736418719,100.0
11000,1764947591.0759888,-128.55338602827115,70.76181922791405,-220.115425016166,-14.254498751857893,100.0
11500,1764947601.9614325,-172.90041657309766,52.80464577845709,-262.49664763837063,-88.67666180734813,100.0
12000,1764947612.861973,-128.5226369407605,123.98446447817173,-439.4106572632887,19.348924977784012,100.0
12500,1764947625.1446533,-154.12735885455928,61.66056387106811,-269.08925150888956,-65.18124802784513,100.0
13000,1764947635.694916,-143.32954322915953,120.32735718233755,-334.787766886505,46.67799595364818,100.0
13500,1764947646.7847898,-131.08670939198345,83.25111141683227,-266.0534767216898,-14.609809585715759,100.0
14000,1764947658.296333,-150.2174256248464,98.85184980083734,-298.46041281253326,76.8046086658021,100.0
14500,1764947669.3713841,-152.51336102338047,67.83998043163895,-244.5295425531346,-29.567149780289178,100.0
15000,1764947680.0078619,-155.99485479308163,46.16601043746178,-228.03760849604546,-95.53627875435068,100.0
15500,1764947691.5683057,-117.72313285758237,52.328409712300704,-194.58576546413374,7.2855175687003495,100.0
16000,1764947702.6163988,-153.17374248294487,64.32417489472066,-312.2456594449919,-75.14244858722441,100.0
16500,1764947712.9936702,-125.59596191926009,90.32882628322741,-254.54710981929017,33.73942014999146,100.0
17000,1764947725.0023098,-170.9718152985717,82.1554614544203,-335.9022004244702,-63.04571604939319,100.0
17500,1764947736.5894234,-121.98924797180412,69.22892405778721,-240.1012112261391,23.809850006061666,100.0
18000,1764947748.5274842,-166.55190444188347,81.44183954392311,-325.83706516812094,-46.42602945712052,100.0
18500,1764947759.614296,-136.90141574283967,117.79261625386447,-338.9071387642875,29.766368997115425,100.0
19000,1764947770.2346303,-144.48268220131177,87.14577804839826,-302.64156206460103,-5.298942121250761,100.0
19500,1764947781.840318,-146.86305397198558,61.41957238933377,-231.7165232546036,-52.823547018387465,100.0
20000,1764947792.4710467,-162.04869177420565,65.407729798138,-272.97344307537213,-27.431620109785616,100.0
