episode,reward,steps,epsilon,portfolio_value,n_trades,win_rate,avg_pnl,max_drawdown,timestamp
1,-123.28985737970625,1000,0.995,977.7672402997038,169,39.64497041420118,-0.035369687813515294,0.02750370029531317,1764445590.8433962
2,-167.8036768596766,1000,0.990025,928.9612476258364,167,38.32335329341318,-0.3212166721044808,0.025256906401859305,1764445591.6791914
3,-187.1988382567433,1000,0.985074875,906.1219309146176,165,37.57575757575757,-0.4672784703327657,0.024586391076289963,1764445592.3633242
4,-145.81687391641898,1000,0.9801495006250001,924.2945928191277,186,40.32258064516129,-0.3407353221552547,0.027503700295313276,1764445593.2333286
5,-93.81158552407987,1000,0.9752487531218751,1016.3841277337101,175,41.714285714285715,0.19569111352846902,0.034639343961200546,1764445593.9920027
6,-93.43098334284772,1000,0.9703725093562657,1018.1609269390283,152,43.42105263157895,0.21865270550910165,0.033858065549493846,1764445594.7134416
7,-299.6456102707976,1000,0.9655206468094844,804.1865074615541,163,34.355828220858896,-1.1169264508340002,0.0216428153312353,1764445595.5782948
8,-207.22194353161103,1000,0.960693043575437,898.0679473499489,162,43.20987654320987,-0.5356534521430447,0.02460670623344907,1764445596.2682137
9,-84.10004919909022,1000,0.9558895783575597,1033.9732086135116,155,43.225806451612904,0.32473535813210547,0.02189901507124043,1764445597.0033512
10,-265.8963021728596,1000,0.9511101304657719,831.4397558979529,169,37.8698224852071,-0.9048783869928925,0.035341344558090106,1764445597.7018845
11,-212.98768145192074,1000,0.946354579813443,904.2393129822871,164,39.02439024390244,-0.4888894870321707,0.03191024493925121,1764445598.4165132
12,-96.34054291741607,1000,0.9416228069143757,1003.1201783687408,167,36.52694610778443,0.1258288021469779,0.026440693949520488,1764445599.0889258
13,-113.67025785634007,1000,0.9369146928798039,969.5505165607727,171,39.76608187134503,-0.07214487346116143,0.033671185593314584,1764445599.8309233
14,45.718644078699896,1000,0.9322301194154049,1159.678532863327,160,45.625,1.0460520096445574,0.026549983448208705,1764445600.4994261
15,-165.26065197692645,1000,0.9275689688183278,938.0791927855945,170,38.23529411764706,-0.266382473509327,0.02847553019131416,1764445598.7110255
16,-95.99323713669305,1000,0.9229311239742362,1018.8518647327412,160,36.25,0.1679990759084807,0.019664350229783398,1764445599.4466274
17,-234.11219972522926,1000,0.918316468354365,892.321481090415,162,40.74074074074074,-0.6167836201206427,0.02360815062105512,1764445600.160603
18,-188.61500604400894,1000,0.9137248860125932,892.6106415274958,167,37.72455089820359,-0.5445829511336815,0.029603260896759635,1764445600.8144994
19,-84.34081712702258,1000,0.9091562615825302,1021.726098883018,171,36.25730994152047,0.22996060811789637,0.02332279120362639,1764445601.5833702
20,-276.5561200487473,1000,0.9046104802746175,814.0082937434614,172,37.7906976744186,-0.9893049418884468,0.02963700779249827,1764445602.2577128
21,-106.91851401787433,1000,0.9000874278732445,993.3826078398744,176,40.909090909090914,0.06657256385548288,0.021231192178053342,1764445602.9482052
22,-64.62592374097558,1000,0.8955869907338783,1044.7179988956602,161,39.130434782608695,0.3870549892947984,0.0206022805806713,1764445603.6691334
23,-186.41762795907576,1000,0.8911090557802088,921.3555934599258,169,40.23668639053255,-0.36902951341512275,0.02358262066405193,1764445604.3449488
24,35.25531884522314,1000,0.8866535105013078,1150.4056906322614,158,46.20253164556962,1.0056374153799066,0.02151466708057308,1764445605.0120437
25,-115.88546167662977,1000,0.8822202429488013,1009.7633412921929,152,40.78947368421053,0.16103717899791362,0.025384478939027306,1764445605.7426136
26,-161.36208408669523,1000,0.8778091417340573,956.5105575165906,153,34.64052287581699,-0.18348800514034783,0.03182083142468523,1764445606.4109251
27,-127.98161599772195,1000,0.8734200960253871,937.3688910388531,167,38.92215568862276,-0.303818335024215,0.02189901507124046,1764445607.180159
28,-103.06366041679978,1000,0.8690529955452602,1001.5131010930163,163,41.717791411042946,0.1127531978956933,0.021231192178053287,1764445608.0900035
29,-113.49444593878117,1000,0.8647077305675338,986.3510099834612,159,36.477987421383645,0.019030956582188563,0.03463934396120054,1764445608.9867184
30,-271.02804040919443,1000,0.8603841919146962,827.1329666212497,169,35.50295857988166,-0.9644247606689182,0.04131604583518958,1764445609.9309232
31,-173.10874058096692,1000,0.8560822709551227,888.9423328214023,174,41.37931034482759,-0.5431028914437176,0.022382748995532654,1764445610.6060958
32,-244.13630056161455,1000,0.851801859600347,857.7014504841272,160,36.25,-0.7913426988115558,0.03367118559331457,1764445611.30251
33,-73.64500532695558,1000,0.8475428503023453,1015.4242873176979,156,39.1025641025641,0.14920250519011347,0.020683059318596212,1764445612.0558717
