episode,reward,steps,epsilon,portfolio_value,n_trades,win_rate,avg_pnl,max_drawdown,timestamp
5001,10.569133825945515,2000,0.01,1174.1129900555327,41,75.60975609756098,4.357463808230261,0.039571718725561755,1765641268.0075192
5002,-8.824696127099292,2000,0.01,978.8221269245911,38,65.78947368421053,-0.30848111995142885,0.054853874508387045,1765641268.3824892
5003,-13.23923158561369,2000,0.01,978.0633853361751,42,64.28571428571429,-0.41815975966957114,0.0548538745083872,1765641268.7509506
5004,-0.4050974387949109,2000,0.01,939.3809464875459,23,56.52173913043478,-2.538844334132074,0.05694287732909765,1765641269.138268
5005,-14.252942472056512,2000,0.01,718.0236679397394,96,51.041666666666664,-2.852192176220084,0.08011448669427869,1765641269.527987
5006,-22.460101560215055,2000,0.01,781.7701700067108,151,45.6953642384106,-1.3509321724813168,0.04148094641527822,1765641269.9241927
5007,0.3974156534243969,2000,0.01,996.5035475111703,14,50.0,-0.15024645393978941,0.011079567784702225,1765641270.3399158
5008,-8.531371044250704,2000,0.01,876.3379932200635,66,39.39393939393939,-1.7757801927937489,0.03300904426273482,1765641270.8083048
5009,-0.9671824218840537,2000,0.01,1009.9575819889053,11,45.45454545454545,1.006096771294308,0.02171343950165827,1765641271.2113388
5010,-10.055797411909365,2000,0.01,732.4501970135036,28,32.142857142857146,-9.466502849102737,0.046611063726909506,1765641271.6591828
5011,4.9010582256264215,2000,0.01,1082.2142775144675,18,44.44444444444444,4.705152258023408,0.04817443975590308,1765641272.1315455
5012,5.962422915784409,2000,0.01,1088.8804420716303,11,54.54545454545454,8.185341367034498,0.042326839556348125,1765641272.5595493
5013,-10.769615550580722,2000,0.01,747.2637046354977,29,37.93103448275862,-8.627735790643602,0.06131627221006107,1765641272.9375763
5014,0.786565300123216,2000,0.01,1006.958500756716,34,70.58823529411765,0.3092711220724186,0.06732629594124943,1765641273.3195605
5015,-7.899557655784441,2000,0.01,957.5291843192767,88,61.36363636363637,-0.2090641389964287,0.06752981125801577,1765641273.7341504
5016,26.645882381301874,2000,0.01,1715.1848270654434,113,48.67256637168141,6.007765556468396,0.07101100807151607,1765641274.141603
5017,-29.788647027725343,2000,0.01,762.0728676301393,120,45.0,-1.898635683963128,0.09070066450252642,1765641274.523064
5018,2.4057372959846397,2000,0.01,914.535675934888,65,43.07692307692308,-1.2141538111975247,0.06129479576385294,1765641275.047289
5019,2.312821901904101,2000,0.01,1015.6496236199494,9,66.66666666666666,1.8405895477944887,0.030239966397187953,1765641275.4802065
5020,3.5597815388456295,2000,0.01,926.7688408384653,79,39.24050632911392,-0.8285949599626475,0.04830180318900918,1765641275.904061
5021,47.28382406781223,2000,0.01,1222.1474738214145,49,44.89795918367347,4.641869113925983,0.048301803189009104,1765641276.2983065
5022,-19.573896647850763,2000,0.01,596.4755971713479,96,39.58333333333333,-4.121296617695228,0.0801144866942787,1765641276.6903005
5023,-14.713568496096325,2000,0.01,804.223678046939,149,51.006711409395976,-1.2268378618082387,0.08011448669427884,1765641277.0807443
5024,-9.382231493636764,2000,0.01,782.3465954479472,112,41.964285714285715,-2.1598622360372817,0.08011448669427872,1765641277.676995
5025,24.64471013919306,2000,0.01,1204.7478543064442,27,44.44444444444444,7.704904465914103,0.04498566092211398,1765641278.2392945
5026,3.505456036949832,2000,0.01,1014.3862036296641,7,42.857142857142854,2.155066912790301,0.015296280308044079,1765641278.7698112
5027,34.65460277682521,2000,0.01,1295.1322502482647,45,42.22222222222222,6.677309648689057,0.05349911340667658,1765641279.325384
5028,10.680682237992954,2000,0.01,836.3956393674439,54,31.48148148148148,-2.9369367012088676,0.0801144866942787,1765641279.709431
5029,29.662749397749458,2000,0.01,1216.4316055503787,50,40.0,3.236401309966279,0.04498566092211403,1765641280.0952942
5030,27.022601881179813,2000,0.01,1048.4409567577627,50,42.0,1.074423493974611,0.038084774960024374,1765641280.4900258
5031,9.645359407629595,2000,0.01,791.2056344984871,60,40.0,-3.396013407010913,0.08011448669427874,1765641280.882408
5032,-17.19721003684465,2000,0.01,801.1965269675367,137,50.36496350364964,-1.3521072151548916,0.041480946415278205,1765641281.2568834
5033,-5.651335487057598,2000,0.01,755.1280960425449,43,41.86046511627907,-5.60407329722964,0.06510226566210868,1765641281.6192071
5034,4.645522829432007,2000,0.01,947.1621454803569,35,42.857142857142854,-1.4031098969688642,0.0609929385187678,1765641281.9858792
5035,2.0700735653456506,2000,0.01,690.1178956177314,47,46.808510638297875,-6.49667228852589,0.08790748471596996,1765641282.3510268
5036,-28.334421317963443,2000,0.01,613.1960487598421,147,47.61904761904761,-2.55072762742527,0.08011448669427884,1765641282.722069
5037,24.980773525283578,2000,0.01,1117.8947028130963,59,47.45762711864407,2.096137758745338,0.048301803189009146,1765641283.0857894
5038,3.451777101512715,2000,0.01,698.23952981546,58,39.6551724137931,-5.124161245895625,0.08011448669427879,1765641283.4470663
5039,-14.560111330923927,2000,0.01,618.5614901166869,22,18.181818181818183,-17.25376975939341,0.08790748471596997,1765641283.8099315
5040,-1.3572918705625727,2000,0.01,946.4920626751891,6,33.33333333333333,-8.820672503878022,0.0209293407454388,1765641284.1695242
5041,28.651727945393887,2000,0.01,1110.2874057190263,49,55.10204081632652,2.356463633722837,0.04914146441952557,1765641284.5305264
5042,-7.483365909650087,2000,0.01,846.1834334363713,59,30.508474576271187,-2.5062922707548045,0.05537126403881952,1765641284.8905225
5043,-12.177316904379012,2000,0.01,781.5124972197045,69,36.231884057971016,-3.067709677826332,0.07523428473247178,1765641285.248867
5044,-25.55782851890161,2000,0.01,770.2500394718729,73,39.726027397260275,-3.039880407786804,0.051351127903948184,1765641285.6151335
5045,-1.5960413578702932,2000,0.01,949.3516009728967,5,40.0,-10.0309614782009,0.03557453957331932,1765641285.9939985
5046,1.9119007868744644,2000,0.01,1024.736091158754,8,62.5,3.1925999689101277,0.008113047742118767,1765641286.3777962
5047,-8.66875241011915,2000,0.01,936.9241146646435,168,51.78571428571429,-0.2903683121946938,0.054514051536927226,1765641286.7430036
5048,-8.609925667529039,2000,0.01,928.2295008745558,48,43.75,-1.3981357878548064,0.024835456920631264,1765641287.101556
5049,-9.071021496641087,2000,0.01,944.1971700362659,24,33.33333333333333,-2.2268253895794943,0.028441911588375085,1765641287.4623442
5050,-7.586605653985165,2000,0.01,907.6979997628633,19,31.57894736842105,-4.75780119087861,0.028872361324997323,1765641287.8169441
5051,1.8503387604337527,2000,0.01,1047.6017459296713,6,66.66666666666666,8.03736057718931,0.019755923371356253,1765641288.1896043
5052,-2.5248277602736864,2000,0.01,882.621129261918,20,40.0,-5.775387822974979,0.05330328190176652,1765641288.5520492
5053,-6.7469765541031395,2000,0.01,893.5638087819925,69,49.275362318840585,-1.4405494476083058,0.04014369085077279,1765641288.9109147
5054,-4.348019366783083,2000,0.01,974.7031801959529,11,36.36363636363637,-2.199892761984205,0.027797654074195512,1765641289.2829874
5055,4.586287690921324,2000,0.01,1015.7295718233057,54,46.2962962962963,0.7210206946958218,0.033009044262734856,1765641289.6417296
5056,-12.411310036072217,2000,0.01,772.8907978732217,57,38.59649122807017,-3.8971329311867366,0.08845297454895927,1765641290.007547
5057,-10.383737034781324,2000,0.01,760.56329715818,16,18.75,-14.875247267629186,0.09070066450252645,1765641290.4130507
5058,-4.448584047046811,2000,0.01,973.8077931949505,14,28.57142857142857,-1.7730292968408017,0.03352387263089853,1765641290.7717762
5059,-4.252098252173252,2000,0.01,956.2923465017611,10,20.0,-4.271125517013939,0.027685393985543302,1765641291.136809
5060,-2.978824194202859,2000,0.01,990.5657678429385,8,37.5,-1.0793906162247116,0.017024996480491664,1765641291.5000603
5061,-1.685545439443798,2000,0.01,1054.2629175248164,8,37.5,6.889032084276212,0.019131082676406928,1765641291.8599784
5062,-12.22988747734791,2000,0.01,796.5552045041421,17,17.647058823529413,-11.878888923633552,0.050630016244379544,1765641292.2175972
5063,-2.52358279719504,2000,0.01,978.1838371215604,8,37.5,-2.627776136767923,0.024508912193298253,1765641292.576135
5064,7.0600653332625,2000,0.01,1099.7183656474485,17,64.70588235294117,6.739830325463747,0.06451154199735898,1765641292.9316795
5065,0.8805597829853032,2000,0.01,869.0511122949263,45,51.11111111111111,-2.8512305662725086,0.08519254374650753,1765641293.296588
5066,12.808729311491485,2000,0.01,1241.6530577144345,86,47.674418604651166,2.92624616019522,0.04498566092211398,1765641293.6567252
5067,13.347171615156665,2000,0.01,1063.5852472741835,75,44.0,0.9526429079165121,0.05651621817389895,1765641294.0151227
5068,-25.607706905209827,2000,0.01,724.7318284375386,100,37.0,-2.827501509439527,0.08011448669427862,1765641294.375921
5069,-15.988934296791033,2000,0.01,771.3258870607822,130,50.0,-1.6565102170469077,0.08011448669427887,1765641294.7362869
5070,-4.430883972684438,2000,0.01,941.2597221025748,7,28.57142857142857,-8.292490601788392,0.028962238090216755,1765641295.095419
5071,1.7137921588859526,2000,0.01,1007.8135160150202,6,50.0,1.398140858163643,0.040820931540533706,1765641295.4535017
5072,0.05854195898681913,2000,0.01,1054.1572318552392,13,38.46153846153847,4.268951446848312,0.02394010254739275,1765641295.8118408
5073,-1.9412563954735185,2000,0.01,977.1372382080407,11,36.36363636363637,-1.9811892118384913,0.028963131693263887,1765641296.172303
5074,2.2004362146717504,2000,0.01,1015.9141972711807,6,66.66666666666666,2.7539148655958123,0.014783039070500022,1765641296.5708437
5075,7.029857102861255,2000,0.01,1030.7703419713555,4,100.0,7.7940785419504826,0.016681108494545877,1765641296.9309766
5076,5.33115539605552,2000,0.01,1027.4772902242182,7,57.14285714285714,4.026770563241393,0.0332134214339032,1765641297.2961888
5077,3.0083943437427276,2000,0.01,1008.8645212139222,9,44.44444444444444,1.0850098337488623,0.03128955853834992,1765641297.6540484
5078,-2.663926429526857,2000,0.01,1068.8507968632355,38,39.473684210526315,0.8243717245406059,0.02754282061615663,1765641298.0149398
5079,12.289147103838792,2000,0.01,1117.7312353571715,53,39.62264150943396,1.9167950977951542,0.04830180318900921,1765641298.3711932
5080,21.279832186233424,2000,0.01,1226.498891524798,55,41.81818181818181,4.054845571269818,0.040573333292968354,1765641298.7359426
5081,7.3477137776159696,2000,0.01,792.7550061096146,52,28.846153846153843,-3.878221099952842,0.08011448669427867,1765641299.1017299
5082,8.81640557750676,2000,0.01,998.2795874968402,54,35.18518518518518,0.05587362854041168,0.08011448669427879,1765641299.461437
5083,29.0875740452018,2000,0.01,944.4151642322611,49,36.734693877551024,-1.0388990347082339,0.04830180318900911,1765641299.8198378
5084,4.3317637312669754,2000,0.01,722.0577488109192,58,27.586206896551722,-4.707297585562926,0.08011448669427865,1765641300.184919
5085,7.079386294784381,2000,0.01,777.66927620237,52,36.53846153846153,-3.9563116482431933,0.08011448669427883,1765641300.5443957
5086,20.76117720796395,2000,0.01,1029.1563196161126,74,44.5945945945946,0.4986087970883441,0.048301803189009215,1765641300.9106622
5087,8.377025840861753,2000,0.01,811.0216483786551,55,30.909090909090907,-3.9501767210990186,0.08011448669427873,1765641301.2706096
5088,13.619429983784482,2000,0.01,895.8329580119114,57,35.08771929824561,-1.867024293018833,0.04498566092211397,1765641301.6302757
5089,7.758651270097474,2000,0.01,751.0364761593502,59,30.508474576271187,-4.133431635889996,0.08011448669427872,1765641301.995637
5090,5.574718860967168,2000,0.01,798.0708837031945,67,35.82089552238806,-2.8481040869043133,0.08011448669427876,1765641302.3556674
5091,20.212563022894507,2000,0.01,1074.0246673496524,58,43.103448275862064,1.3760561895047763,0.05092033179866097,1765641302.7127583
5092,3.1456878471751555,2000,0.01,760.5243518101901,84,41.66666666666667,-2.767689116485167,0.0801144866942787,1765641303.074148
5093,14.607828730474834,2000,0.01,825.0556942016503,50,34.0,-3.404264683855349,0.08011448669427877,1765641303.436087
5094,13.014144449306912,2000,0.01,797.3207939942408,52,32.69230769230769,-3.80530717754848,0.08011448669427876,1765641303.796143
5095,44.68372082889254,2000,0.01,1242.9124012027278,48,43.75,5.1673570152636055,0.04830180318900916,1765641304.1525326
5096,32.240751760353135,2000,0.01,1284.8181185296178,50,42.0,6.387821565671621,0.04498566092211395,1765641304.5144992
5097,15.235722554757757,2000,0.01,819.3401956494408,54,33.33333333333333,-3.2491211601541448,0.046611063726909575,1765641304.8772388
5098,25.54489503299682,2000,0.01,873.1183990109603,51,35.294117647058826,-2.38946402227054,0.052268486475703785,1765641305.2441587
5099,14.652818593927824,2000,0.01,1046.735330144037,53,39.62264150943396,0.971453346992673,0.0801144866942787,1765641305.6061697
5100,18.150619176982325,2000,0.01,1252.434892666459,53,41.509433962264154,4.864600804835437,0.08011448669427873,1765641305.9676456
5101,10.092489111571547,2000,0.01,695.7777593112389,56,28.57142857142857,-5.355532431628234,0.08011448669427863,1765641306.3261569
5102,36.09383830582093,2000,0.01,1310.3975334197835,57,45.614035087719294,5.597312778900754,0.04498566092211392,1765641306.7183192
5103,-24.5207269212919,2000,0.01,695.855169221901,155,49.67741935483871,-1.87740860567693,0.048301803189009146,1765641307.076946
5104,2.0400542312083196,2000,0.01,884.0595196376888,211,55.92417061611374,-0.45758083431161206,0.050558520700198666,1765641307.4343421
5105,-2.2803793268595562,2000,0.01,892.5285425516722,220,54.54545454545454,-0.3909564679749694,0.05055852070019866,1765641307.8109748
5106,-9.817130974754178,2000,0.01,793.1415941310554,161,52.17391304347826,-1.191932571916699,0.03891533513917577,1765641308.177208
5107,1.4365790913606364,2000,0.01,962.0031481226988,11,36.36363636363637,-3.3530851049758112,0.03034041290420589,1765641308.5349607
5108,3.9530443232668393,2000,0.01,895.8735767603664,36,50.0,-2.7998546095263603,0.056516218173899,1765641308.895448
5109,12.0551342046787,2000,0.01,1316.3503561793364,77,48.05194805194805,4.237035997773945,0.04498566092211397,1765641309.252027
5110,-10.344067996688851,2000,0.01,837.3962481878015,45,42.22222222222222,-3.5180902225523174,0.05226848647570373,1765641309.6078238
5111,-5.691818358321934,2000,0.01,803.5576122258265,159,54.71698113207547,-1.1325346849844982,0.08011448669427869,1765641309.9694567
5112,-15.918282549266518,2000,0.01,838.3101252384689,60,40.0,-2.513126484661622,0.04148094641527815,1765641310.3251467
5113,-6.232386626941259,2000,0.01,941.4165358633969,21,42.857142857142854,-2.6924074375973905,0.03805481827830781,1765641310.6800852
5114,5.866804203544506,2000,0.01,1084.5903590202893,147,55.78231292517006,0.6818102858393889,0.039383588183607494,1765641311.0402606
5115,-5.992178094805876,2000,0.01,931.9376548775216,75,53.333333333333336,-0.8077402855012947,0.03612998307619133,1765641311.4064193
5116,-0.8443257632510974,2000,0.01,964.2458342647501,4,50.0,-8.838748189898434,0.040868626448633365,1765641311.7677732
5117,-1.6421074928087358,2000,0.01,1019.6993715076597,14,50.0,1.509765001443805,0.017035781824713967,1765641312.135922
5118,-19.922602893176464,2000,0.01,874.623753605517,159,45.911949685534594,-0.6996269642042529,0.04968938194261008,1765641312.5066233
5119,-2.439564261471004,2000,0.01,912.0065701221791,28,46.42857142857143,-3.0460160096256836,0.06252484722654571,1765641312.8675654
5120,-4.643251097725106,2000,0.01,931.465090449631,13,38.46153846153847,-5.176228506559993,0.039156536438112934,1765641313.2321894
5121,-3.6139811518169145,2000,0.01,966.0307018758589,13,30.76923076923077,-2.5135594450937777,0.02707854712262548,1765641313.592288
5122,0.33660520872616106,2000,0.01,1122.6996184647267,14,50.0,8.874283437176633,0.019387671801727856,1765641313.9539695
5123,-2.780816574559654,2000,0.01,960.3611413575697,12,41.66666666666667,-3.206294992392968,0.04411136326011799,1765641314.3112588
5124,-4.051472620127211,2000,0.01,876.6580098876387,17,41.17647058823529,-7.1596737649716005,0.033213421433902976,1765641314.668812
5125,-19.12432156266066,2000,0.01,848.4083232179274,115,45.21739130434783,-1.2164027063386058,0.03300904426273481,1765641315.0272973
5126,-1.1584274789186002,2000,0.01,976.0150637296579,2,0.0,-11.89287460638582,0.015296280308044138,1765641315.394935
5127,6.082135647857205,2000,0.01,1003.8079637104929,13,30.76923076923077,0.3931566810070222,0.01962988550829786,1765641315.750215
5128,4.856057833358875,2000,0.01,947.3794267076543,15,26.666666666666668,-3.4027815143314024,0.06723604320053071,1765641316.1111238
5129,-7.81053856680812,2000,0.01,929.5354935878189,12,16.666666666666664,-5.773787317507295,0.024953507236164445,1765641316.4633822
5130,21.220024010470816,2000,0.01,1166.9297050107882,11,54.54545454545454,15.281201936540572,0.06723604320053057,1765641316.8506334
5131,-2.2573243469467172,2000,0.01,824.588213111651,15,40.0,-11.605854269191344,0.05113978818690408,1765641317.207849
5132,4.309047593981489,2000,0.01,923.3537751011816,29,37.93103448275862,-2.5426969982329117,0.03598230643091481,1765641317.5673234
5133,8.410556870350952,2000,0.01,981.1661456244698,37,35.13513513513514,-0.4149037684747596,0.057052426850350155,1765641317.9214103
5134,3.6681448515635764,2000,0.01,904.7689794792905,37,54.054054054054056,-2.482146174783599,0.033585824363543876,1765641318.2965581
5135,-0.6682167562429663,2000,0.01,1027.3790705101342,56,62.5,0.5901391781641393,0.040435650743006396,1765641318.648591
5136,2.1247671204589293,2000,0.01,771.0717224320421,52,59.61538461538461,-4.322503254620897,0.08011448669427881,1765641319.0140743
5137,12.222270216067304,2000,0.01,978.0738756138845,54,72.22222222222221,-0.3094833941361571,0.06752981125801572,1765641319.365878
5138,6.931512377968006,2000,0.01,1049.0025920230476,44,72.72727272727273,1.213954982105285,0.058005757194554,1765641319.7224574
