episode,mean_reward,std_reward,min_reward,max_reward,mean_length,timestamp
5200,-10.99694136904798,9.658963254069567,-27.177692385044573,5.588210155108285,2000.0,1765641347.2976828
5400,0.2957365795519064,0.7954235198529398,-1.0015958474693583,1.8807999726967797,2000.0,1765641423.91615
5600,0.8696738866972126,14.028313610254493,-16.991578790526262,22.53101443746682,2000.0,1765641501.2242658
5800,0.28804017035503304,0.9603389923480665,-1.0015958474693583,1.8807999726967797,2000.0,1765641577.7212532
6000,-0.09069627269208827,0.7160837286545579,-1.0015958474693583,1.048912407743596,2000.0,1765641652.1226487
6200,-0.09089528359813744,0.549735028252903,-1.0015958474693583,1.0469382542162966,2000.0,1765641730.3570268
6400,21.029311852200784,7.313089884808009,9.44112755611434,31.125860985781703,2000.0,1765641808.8623197
6600,7.4328355594535385,9.130607126152293,-1.5602008196318202,24.068124671139262,2000.0,1765641887.5236874
6800,32.81372408641208,14.218264034243942,17.167604246833058,51.78866660068174,2000.0,1765641967.424892
7000,0.32216940856270243,1.1172427349882215,-1.4186572473810295,1.5398833218131034,2000.0,1765642047.010316
7200,0.34956623957280153,1.115291335849229,-1.0015958474693583,1.8807999726967797,2000.0,1765642128.816613
7400,-14.316275640162512,6.465367035405299,-22.443003813093632,-3.5606331748944546,2000.0,1765642209.6475577
7600,-0.08632082370015748,0.7105275419131324,-0.9870110174962556,1.048912407743596,2000.0,1765642286.2993283
7800,12.644709102401219,12.797429879320482,0.9887131421160871,38.802348054687776,2000.0,1765642363.2625833
8000,-13.493245150158069,10.868623767036755,-35.09480203724583,2.18807618212796,2000.0,1765642442.887463
8200,-1.4453574177449275,2.463867097192774,-4.383335205268871,1.5398833218131034,2000.0,1765642521.9701073
8400,-4.6684153379415125,11.830827061562907,-20.209558428835624,13.832746421550272,2000.0,1765642600.097892
8600,0.3823930637809651,0.7776433950008272,-1.4186572473810295,1.048912407743596,2000.0,1765642678.9205806
8800,0.2444652794309819,0.7379024099164236,-0.9870110174962556,1.5398833218131034,2000.0,1765642756.9212852
9000,0.8151764206519034,0.9255600394501379,-0.9870110174962556,1.5398833218131034,2000.0,1765642836.5353487
9200,9.71994921431652,10.208695618619368,-6.690888251596859,30.975406255393832,2000.0,1765642915.2552931
9400,-0.24754585152222064,1.104278163349462,-1.4186572473810295,1.5398833218131034,2000.0,1765642990.2802918
9600,0.4115259143767872,0.6365868652921689,0.0,1.5013967128961336,2000.0,1765643064.6272318
9800,19.169470384779522,10.930157391490974,5.045221183974194,41.34003671211497,2000.0,1765643150.6571653
10000,108.01365276529448,32.64076191602475,73.7368666270556,167.86360882877756,2000.0,1765643232.410138
10200,-18.189833651607547,5.035063957156493,-26.379265520116753,-10.258542309809414,1000.0,1765654038.8684225
10400,0.04158957521018083,0.9434476657152912,-1.0015958474693583,1.8807999726967797,1000.0,1765654078.7921314
10600,0.7028903572723483,7.187318606270394,-12.033769189716299,8.700338009481701,1000.0,1765654119.215559
10800,0.012380278049468086,0.6439940421082405,-0.9870110174962556,1.048912407743596,1000.0,1765654159.6721225
11000,-0.14649042205949714,0.718764838612049,-1.0015958474693583,1.5398833218131034,1000.0,1765654199.5092714
11200,-8.081860543788789,5.19005029834026,-18.5267241446193,1.2966960337138063,1000.0,1765654239.4693727
11400,-0.11112086724395998,0.9597291738635471,-1.4186572473810295,1.048912407743596,1000.0,1765654279.4157555
11600,0.006190139024734043,0.4554146253213665,-0.9870110174962556,1.048912407743596,1000.0,1765654319.3630247
11800,6.9999608681152,9.442268195736963,-1.8870420568071071,28.881555145091447,1000.0,1765654359.871952
12000,0.20958506619598927,0.41917036483226755,0.0,1.048912407743596,1000.0,1765654399.1336195
12200,0.17823354706772512,1.040251254865116,-1.4186572473810295,1.5398833218131034,1000.0,1765654439.1902246
12400,10.800921920784482,11.572410551275526,-4.144890037309329,31.153152088149074,1000.0,1765654479.1672344
12600,0.3002793425792267,0.6005586851584535,0.0,1.5013967128961336,1000.0,1765654519.468772
12800,-0.18610995890406348,0.5583298767121904,-1.8610995890406348,0.0,1000.0,1765654559.449915
13000,-0.5046946152718012,1.9091445073558295,-6.02572988549048,1.5398833218131034,1000.0,1765654599.2650201
13200,0.11057446086336956,0.8104687330774738,-0.9870110174962556,1.5398833218131034,1000.0,1765654638.8168633
13400,0.2419087447040525,0.7954021005830525,-1.0015958474693583,1.8807999726967797,1000.0,1765654678.6345406
13600,-0.036974483963743345,0.5566987066646856,-1.4186572473810295,1.048912407743596,1000.0,1765654718.9224026
13800,-0.17903762405457624,0.6928716887681173,-1.4186572473810295,1.0469382542162966,1000.0,1765654758.324894
14000,0.005992723672004097,0.45496278193170603,-0.9870110174962556,1.0469382542162966,1000.0,1765654798.1984732
14200,7.053058248117665,9.708189743835767,-9.467732945296321,26.009079717353565,1000.0,1765654838.0885634
14400,0.1584136178411238,0.7918348199821863,-1.4186572473810295,1.5013967128961336,1000.0,1765654877.7053735
14600,2.7565863307383554,12.170981299727288,-18.806621302475026,21.233400735134293,1000.0,1765654919.0644665
14800,0.006190139024734043,0.45541462532136656,-0.9870110174962556,1.048912407743596,1000.0,1765654958.7855763
15000,15.863654281511103,17.638828646476156,-12.419491572173916,50.917150382633906,1000.0,1765654998.8793528
