episode,mean_reward,std_reward,min_reward,max_reward,mean_portfolio,mean_trades,mean_steps,timestamp
100,-22.958912242996238,8.024979422487382,-35.36033346397268,-13.551368241200787,903.7924232049029,108.0,1000.0,-71.89718124639587,54.25657310667185,0.8327023369556604,-0.8007052927260707,1765819263.3704538
200,-10.672376018432512,13.092458743199831,-25.648767290694792,7.999454000262734,967.2722288512444,67.4,1000.0,-22.64688636658249,60.235173700520235,1.0112236057325046,-0.24048857877896265,1765819289.004672
300,-17.928448127607954,26.7854048545047,-53.02264021931121,13.408844018361378,924.1961207883321,35.8,1000.0,-56.51450856308944,69.6254110339788,0.965475805631379,-1.2975568891666538,1765819314.8118675
400,-25.79449089556821,19.520875952268078,-62.33197034019014,-8.357878072770447,883.3829717348033,66.4,1000.0,-86.44779436438625,74.66872258176606,0.9110973303075184,-0.9754204604885819,1765819340.5355103
500,-2.91588681734534,14.864881712913887,-22.604265384642773,16.061789610370788,1008.5745600602884,6.2,1000.0,9.491399518888732,75.66666666666666,1742411319.754034,2.2502516987158323,1765819366.273025
600,0.8488604033851181,3.697720806770238,-1.0000000000000007,8.244302016925595,1009.2686835318634,0.8,1000.0,9.349955279369862,20.0,934995527.9369862,2.3374888198424655,1765819392.0183704
700,-12.095269226828826,14.395214194845256,-36.69113587722629,0.6798396295049458,960.9349512504892,40.0,1000.0,-19.66328476331696,84.42064077174685,0.9781931049861072,-0.6858583310075655,1765819417.987633
800,-21.516913031879696,26.27885313958314,-65.75191670703404,16.623655830868667,902.9519155279444,85.6,1000.0,-68.10209518077428,50.019990916395905,0.9529128872177417,-0.7739564408108323,1765819443.8199322
900,-9.980458786375804,20.84060282919736,-39.26789235313569,13.781728607253475,965.4196005160715,31.6,1000.0,-15.235211537345865,75.27301400146229,1.0460550240844353,-0.7423825382768798,1765819469.8296628
1000,-4.866229277909773,16.292655793688372,-36.647386708564795,5.951228720868529,983.7993376641818,34.2,1000.0,-2.9765434577397003,81.32967168058445,1.091000645336171,0.07284782750560832,1765819495.7692893
1100,-27.119724850533913,23.46277760352542,-55.931967813244526,15.038945268842744,863.3925288562366,76.4,1000.0,-121.99763699686685,57.92821404085305,0.8032285860073088,-1.51895795719579,1765819524.2581596
1200,-7.0837324118635845,17.433777943781802,-35.62592418828477,6.563144124934308,979.4756939529365,32.4,1000.0,-8.855771545739051,76.19538143016403,1.082910400897937,0.281637626573166,1765819550.811619
1300,-23.419068586825144,20.171710135625496,-58.68700668772662,4.129531317713591,901.8761139377569,108.8,1000.0,-80.34251175658136,50.0493281705857,0.8743320063995028,-0.7753356901708123,1765819577.06035
1400,-0.7205214378519342,0.558957124296133,-1.0000000000000007,0.3973928107403319,1001.3780858436239,0.4,1000.0,1.4181956813947407,20.0,141819568.13947406,0.7090978406973704,1765819603.133234
1500,-16.40629144825486,13.046030372892535,-37.7195947704605,-3.256372281770502,936.5162121929934,45.2,1000.0,-44.04684724936569,77.38596315679796,0.9110392716667268,-1.0624358939497323,1765819630.050526
1600,3.216217724680052,10.46618088509969,-15.730480058373212,11.584734488822669,1030.7158057304275,12.8,1000.0,32.011545267880116,80.3916083916084,6.09762555857622,2.4599197744363797,1765819656.4222465
1700,-18.662420295355613,22.779992472919293,-54.85378317594199,1.739630261322254,901.8837571530446,56.6,1000.0,-82.6575982712725,57.94056683487963,0.9098286024585045,-1.3193752983730096,1765819682.8830054
1800,-23.690850735047402,18.92316933755467,-60.22985430358938,-7.306410102793938,881.036488085422,85.2,1000.0,-86.38103340706793,64.70352954835714,0.9111465216307154,-0.9549225236206054,1765819709.3235683
1900,-28.52794926829342,12.25281579111047,-50.51721980813956,-15.44369095661829,868.6705777520925,60.0,1000.0,-112.65315566277165,80.35084616935795,0.8352216370212225,-1.8084554158972739,1765819735.7351682
2000,-22.804073655411244,15.680658599021738,-36.35626549940291,6.760674386812318,946.8549651195053,75.2,1000.0,-41.55995304171692,59.42988897630912,0.9208736517510644,-0.6262300215220714,1765819762.2793813
2100,0.47860229202121685,2.9572045840424352,-1.0000000000000007,6.393011460106088,1007.3934702842687,1.0,1000.0,7.494851116075867,20.0,749485111.6075866,1.4989702232151734,1765819793.397989
2200,-12.681041504759772,21.42750773525143,-37.81200089040647,11.167782830710216,946.8605558082165,40.2,1000.0,-33.44167255722685,78.9739632348328,0.969705990585199,-1.214583273361693,1765819819.8341086
2300,2.761512237608618,3.8642145269463786,-1.0000000000000007,9.869844235632616,1018.8841715697403,2.8,1000.0,19.167970868194075,67.5,738784290.2848735,5.419722902712006,1765819846.2241395
