episode,reward,steps,epsilon,portfolio_value,n_trades,win_rate,avg_pnl,max_drawdown,timestamp
1,226.3454956697408,1000,0.998,875.7787561742294,164,48.170731707317074,-0.6567757936699261,0.05418856002558133,1765710838.7061872
2,185.49245811572976,1000,0.996004,952.3666507273227,161,54.037267080745345,-0.19707126337665123,0.04384762260906975,1765710838.886908
3,203.97450947272762,1000,0.994011992,615.4501474727564,171,47.953216374269005,-2.1699543760682367,0.12632143450650166,1765710839.0630705
4,194.8728417023085,1000,0.992023968016,882.061787988297,163,44.785276073619634,-0.6374850186840224,0.0626454865142563,1765710839.238728
5,218.7813761204365,1000,0.990039920079968,755.8706792781087,167,45.50898203592814,-1.4577218835171055,0.08997832943728962,1765710839.416895
6,174.64092573167116,1000,0.9880598402398081,901.3661052976764,164,43.292682926829265,-0.5005807850391574,0.04086512136335612,1765710839.6041064
7,291.9139620598278,1000,0.9860837205593285,1397.5924652354822,165,54.54545454545454,2.521761883079069,0.03307109850666689,1765710839.7837417
8,315.05729791755186,1000,0.9841115531182099,913.1963399653904,170,51.17647058823529,-0.42666309174832273,0.05831263941324199,1765710839.9571095
9,199.22790567264371,1000,0.9821433300119734,881.402023892499,164,48.170731707317074,-0.6073936645182786,0.055153270717785634,1765710840.1462204
10,204.18158702422681,1000,0.9801790433519495,1070.379472770679,166,45.18072289156627,0.5327246181222111,0.0472447521518835,1765710840.3171601
11,299.94848626069756,1000,0.9782186852652456,1353.194531942329,167,46.706586826347305,2.2295979837714803,0.03751941441754029,1765710840.4948368
12,122.02400258419861,1000,0.976262247894715,728.9772076190069,174,45.40229885057471,-1.4710480763112594,0.05335899060480301,1765710840.6750042
13,146.5130419225677,1000,0.9743097233989256,565.2105306222471,172,43.604651162790695,-2.436255013296772,0.10532241951298899,1765710840.852018
14,240.36019578432035,1000,0.9723611039521278,1162.936249045208,160,59.375,1.1352133360835364,0.062042416970128036,1765710841.0422873
15,174.41762952098625,1000,0.9704163817442236,849.0884353962081,176,48.86363636363637,-0.7591322203524951,0.059494023210333875,1765710841.2772734
16,386.5880755474062,1000,0.9684755489807352,1588.149593705001,169,57.396449704142015,3.606700218516389,0.05546104215425463,1765710841.5155833
17,188.02285902071148,1000,0.9665385978827737,752.5461737897193,166,45.18072289156627,-1.401435666781895,0.0606347642405246,1765710841.7732177
18,219.78812237188717,1000,0.9646055206870082,972.0577585035794,161,49.06832298136646,-0.06380461103792245,0.029390785198024,1765710841.9447544
19,188.43379930204537,1000,0.9626763096456342,745.4923165498035,165,45.45454545454545,-1.453805246320353,0.08239561758099333,1765710842.1231616
20,299.7866612562615,1000,0.9607509570263429,1115.4573288547967,167,53.293413173652695,0.715009382136202,0.05715135183903079,1765710842.3258815
21,187.82162985225867,1000,0.9588294551122902,761.8427560952894,184,48.91304347826087,-1.2080695211850359,0.10532241951298917,1765710842.5011692
22,225.91075628792305,1000,0.9569117962020657,934.6487355029274,179,50.83798882681564,-0.2687455625973588,0.07110858130402899,1765710842.682167
23,171.4099976014057,1000,0.9549979726096616,949.9251610278284,165,46.666666666666664,-0.20448870331471047,0.053569452950718695,1765710842.8711622
24,248.48579279892522,1000,0.9530879766644422,1047.0645811696863,168,51.19047619047619,0.3862958790179921,0.06531947635876001,1765710843.0755427
25,156.42614299753726,1000,0.9511818007111134,814.7721629260207,182,47.8021978021978,-0.928644916028502,0.0746851980127316,1765710843.307188
26,154.2207996822368,1000,0.9492794371096911,829.1807822746724,168,42.26190476190476,-0.9502884456663703,0.06454046225449515,1765710843.4936368
27,201.11253423804337,1000,0.9473808782354717,1065.5321004871935,170,53.529411764705884,0.4901232956591082,0.03782564367553903,1765710843.6872168
28,235.77485969338096,1000,0.9454861164790007,976.1070171637534,160,53.75,-0.04617359726311303,0.059923239533896853,1765710843.8766797
