episode,reward,steps,epsilon,portfolio_value,n_trades,win_rate,avg_pnl,max_drawdown,total_pnl,timestamp
1,-44.52243732698216,1000,0.9998,874.7610863530125,164,48.170731707317074,-0.6630005294969417,0.05528760901739242,-108.73208683749843,1765815654.8754954
2,-21.180708136242576,1000,0.99960004,984.6955030331126,180,44.44444444444444,0.004290862090158498,0.09487674501886725,0.7723551762285297,1765815655.0555158
3,31.46149502914194,1000,0.9994001199920001,1404.975383447224,174,52.29885057471264,2.4410551314685742,0.035632267495269085,424.74359287553193,1765815655.2522345
4,-50.6099895644752,1000,0.9992002399680017,827.2896855688856,176,45.45454545454545,-0.9050492672823729,0.05233599965176142,-159.28867104169763,1765815655.4291406
5,-48.852582410317694,1000,0.9990003999200081,828.7742885309368,178,46.62921348314607,-0.867591783984719,0.03501862068891952,-154.43133754928,1765815655.5976462
6,-36.00771825882062,1000,0.9988005998400241,923.4259329925582,165,52.121212121212125,-0.34564709331235277,0.07884399292797019,-57.03177039653821,1765815655.7699354
7,-66.57681518833455,1000,0.9986008397200561,695.0384041790838,175,38.285714285714285,-1.6610280074439419,0.0858985255320621,-290.6799013026898,1765815655.9422183
8,-11.62365197441368,1000,0.9984011195521121,1129.9142627538788,187,48.663101604278076,0.7909737158628793,0.06686297492463837,147.91208486635844,1765815656.1068006
9,-18.569763512933974,1000,0.9982014393282017,1000.6408902504414,166,41.566265060240966,0.0934896312829162,0.08759624231004579,15.519278792964087,1765815656.2756789
10,-5.496536796859257,1000,0.9980017990403361,1061.2754654407088,177,50.847457627118644,0.4531980631488426,0.08436403951785952,80.21605717734514,1765815656.4512696
11,-20.102292316414815,1000,0.9978021986805281,988.8897247043619,166,52.40963855421686,0.11989494781281854,0.06006361753448628,19.902561336927878,1765815656.6240914
12,-72.0715021148821,1000,0.997602638240792,675.6060104555602,171,42.10526315789473,-1.7989683032981276,0.05418856002558131,-307.62357986397984,1765815656.787146
13,-38.76057414502584,1000,0.9974031177131438,893.8776195328348,183,48.63387978142077,-0.47863907150475965,0.053863413411635565,-87.59095008537102,1765815656.9563372
14,16.79488629528767,1000,0.9972036370896012,1250.6691851785242,159,50.314465408805034,1.6886953079602647,0.046586995813463615,268.50255396568207,1765815657.1255436
15,-68.45628940170747,1000,0.9970041963621834,727.3140357662758,179,48.60335195530726,-1.4310677135195984,0.12732622640383953,-256.1611207200081,1765815657.2942858
16,-79.37470484563072,1000,0.996804795522911,710.369195649804,168,49.404761904761905,-1.6480524581137885,0.0899783294372896,-276.8728129631165,1765815657.4592712
17,-73.51014079273973,1000,0.9966054345638065,696.6096385184956,162,46.913580246913575,-1.791042462691827,0.08376001582264044,-290.148878956076,1765815657.6266322
18,5.936969974346132,1000,0.9964061134768937,1111.1950857853087,153,48.36601307189542,0.827706065864881,0.07144692071752144,126.6390280773268,1765815657.7906888
19,-31.111637700266208,1000,0.9962068322541984,934.1207127943869,172,45.348837209302324,-0.2814477185229705,0.049264039088767725,-48.40900758595093,1765815657.9577537
20,-41.43364707526149,1000,0.9960075908877476,934.3628411114685,182,50.54945054945055,-0.21145353482776982,0.06424854414544795,-38.484543338654106,1765815658.1282072
21,7.538244289543735,1000,0.9958083893695701,1139.874612737822,155,51.61290322580645,1.0093833730898576,0.07482058596526357,156.45442282892793,1765815658.2962208
22,-11.891662865181312,1000,0.9956092276916961,1017.0302447288616,160,51.24999999999999,0.19456021014548816,0.034964999458155004,31.129633623278107,1765815658.4705765
23,-28.946538814148152,1000,0.9954101058461579,947.6188839472741,162,43.82716049382716,-0.17501919984288036,0.037215442639250355,-28.353110374546617,1765815658.642886
24,-47.273885607363894,1000,0.9952110238249886,871.266383516515,178,52.80898876404494,-0.6287482431399418,0.07110858130402889,-111.91718727890964,1765815658.810241
25,-37.0872509367267,1000,0.9950119816202236,952.9743610707746,155,49.03225806451613,-0.20300863907488623,0.07865294423719664,-31.466339056607364,1765815658.9873183
26,-84.27193624594548,1000,0.9948129792238997,696.0772214287863,166,50.0,-1.7398892224109197,0.09034356777460927,-288.82161092021266,1765815659.1549387
27,-94.63380846435606,1000,0.9946140166280549,587.2548599096045,162,44.44444444444444,-2.471693238196559,0.1320497968076544,-400.41430458784254,1765815659.3205135
28,-52.25155118883942,1000,0.9944150938247294,781.179596756999,166,43.97590361445783,-1.2292052142701884,0.10284966355250494,-204.04806556885129,1765815659.4862394
29,-40.46225718213387,1000,0.9942162108059645,894.5084117870159,169,45.562130177514796,-0.5332620563011339,0.05386341341163558,-90.12128751489162,1765815659.6522942
30,-43.63554122418554,1000,0.9940173675638033,825.849405096691,175,44.57142857142857,-0.8768249503721179,0.11002172887036586,-153.44436631512065,1765815659.8283312
31,-10.960004898654224,1000,0.9938185640902906,1039.9044872242855,164,51.829268292682926,0.3445363986817656,0.057151351839030695,56.50396938380956,1765815659.9961472
32,-4.560901520730497,1000,0.9936198003774726,1057.1226334188905,175,49.714285714285715,0.4382261271866248,0.06367152705439322,76.68957225765934,1765815660.2061696
33,-16.221794452630057,1000,0.9934210764173971,1016.0086917287229,170,48.8235294117647,0.23864681816297503,0.05558789905721495,40.569959087705755,1765815660.3767195
34,-30.141922542324384,1000,0.9932223922021136,949.8319885391785,173,49.13294797687861,-0.19463535726687484,0.03907714232550628,-33.671916807169346,1765815660.553869
35,-97.95095591153542,1000,0.9930237477236732,604.5781556318614,159,53.459119496855344,-2.404333316286684,0.0917623454401867,-382.2889972895827,1765815660.7267845
36,-13.19122017677333,1000,0.9928251429741285,1015.4546350351455,161,47.82608695652174,0.23327049295824187,0.042474982756328473,37.55654936627694,1765815660.8987796
37,-35.80082673496058,1000,0.9926265779455337,926.0423697970962,167,43.11377245508982,-0.34455838135184896,0.04239233241832354,-57.54124968575878,1765815661.0888
38,-95.40620452506464,1000,0.9924280526299446,596.4305924618866,172,50.0,-2.2612133415342615,0.09689476020402187,-388.92869474389295,1765815661.2551513
39,2.850571262069627,1000,0.9922295670194187,1131.4407083228898,165,54.54545454545454,0.9020017925675554,0.043963098965014206,148.83029577364664,1765815661.4230065
40,4.406689587935899,1000,0.9920311211060148,1088.0023683849395,171,46.198830409356724,0.7827473302468306,0.03347357411438378,133.84979347220803,1765815661.5923152
41,4.893571249182829,1000,0.9918327148817936,1147.9350619455613,165,52.72727272727272,0.9992199314000988,0.06333234361559335,164.8712886810163,1765815661.75994
42,-38.84692253839433,1000,0.9916343483388173,917.0961111530063,166,46.3855421686747,-0.39883412044427946,0.047861612697136034,-66.20646399375039,1765815661.927353
43,-36.27222441289833,1000,0.9914360214691496,920.1856158779171,171,50.29239766081871,-0.37495137806529993,0.06090562259069361,-64.11668564916629,1765815662.1099017
44,8.67630791964363,1000,0.9912377342648557,1155.7463995316898,178,47.752808988764045,0.9795138166963748,0.03907714232550617,174.35345937195473,1765815662.276112
45,-55.355002357522565,1000,0.9910394867180028,816.7450180242928,163,49.693251533742334,-1.0375736684069852,0.12631341804140145,-169.12450795033857,1765815662.447222
46,-64.71633624225187,1000,0.9908412788206592,766.6024238209175,166,43.97590361445783,-1.3220280309929968,0.07833369082570638,-219.45665314483747,1765815662.6258676
47,-35.84774621475832,1000,0.9906431105648951,925.6202770289381,154,48.05194805194805,-0.3466790218344152,0.04256781194644791,-53.388569362499936,1765815662.7898657
48,6.146913762764515,1000,0.9904449819427821,1123.2283809710136,164,50.0,0.8863503870213183,0.053400247980779594,145.3614634714962,1765815662.9558277
49,-26.544987386291176,1000,0.9902468929463936,975.2246013420701,165,47.27272727272727,-0.053648043324316844,0.06739882641514672,-8.85192714851228,1765815663.1242683
50,6.091504111302705,1000,0.9900488435678043,1119.6349989865025,152,50.6578947368421,0.8986194640239011,0.04720174513508773,136.59015853163297,1765815663.294537
51,13.430871800728525,1000,0.9898508337990908,1214.1751506997493,161,50.931677018633536,1.373398119979117,0.030398849776725988,221.11709731663782,1765815663.4643257
52,-54.60209228604816,1000,0.989652863632331,841.5496116303352,162,50.0,-0.8848040276987061,0.10510643938261106,-143.3382524871904,1765815663.6308463
53,-92.19664857692773,1000,0.9894549330596045,625.7404580120996,162,48.148148148148145,-2.2047410666577294,0.08147775806090461,-357.16805279855214,1765815663.7993524
54,-45.82080735029273,1000,0.9892570420729926,843.4511530040157,166,42.77108433734939,-0.8504886500795316,0.08589852553206208,-141.18111591320223,1765815663.966889
55,-10.551251308184021,1000,0.989059190664578,1036.9386584403346,170,47.05882352941176,0.3190594577556494,0.03877223748258381,54.2401078184604,1765815664.1351721
56,-32.25042714094323,1000,0.9888613788264451,947.0892050649145,170,42.94117647058823,-0.22165982504572943,0.05555749501224089,-37.682170257774004,1765815664.3061466
57,-48.88085043288897,1000,0.9886636065506799,810.5951575802643,177,48.58757062146893,-0.9787852833623402,0.08436403951785955,-173.2449951551342,1765815664.4733021
58,40.25331258055665,1000,0.9884658738293698,1519.7775284207326,175,57.14285714285714,3.099770352517174,0.0341775884916204,542.4598116905055,1765815664.6427608
59,-41.49720549815701,1000,0.988268180654604,866.8395581636476,172,49.41860465116279,-0.6821994828507082,0.0875962423100457,-117.3383110503218,1765815664.8098655
60,-4.305671197854431,1000,0.9880705270184731,1064.6470622862714,169,50.29585798816568,0.4869317752017858,0.02987113744634693,82.2914700091018,1765815664.979343
61,-89.42278992958987,1000,0.9878729129130694,603.419069011052,177,41.24293785310734,-2.15025087374205,0.06719228564195637,-380.59440465234286,1765815665.1494863
62,-38.96415965893951,1000,0.9876753383304868,895.5495993646001,170,44.70588235294118,-0.44914892627076,0.08421575385100613,-76.35531746602919,1765815665.3181129
63,6.771746969731915,1000,0.9874778032628208,1261.5275238227555,162,51.23456790123457,1.7605669333248417,0.0778995927903296,285.21184319862436,1765815665.4889817
64,-43.933088597674875,1000,0.9872803077021682,862.1259371749674,162,44.44444444444444,-0.753978178655745,0.048269985943242624,-122.14446494223068,1765815665.6573546
65,-70.0658736301339,1000,0.9870828516406278,767.993600751533,178,47.752808988764045,-1.2076991291224144,0.05737868686813599,-214.97044498378978,1765815665.8246953
66,-47.08362363961111,1000,0.9868854350702997,838.3561022701018,170,50.588235294117645,-0.8374896108915793,0.09276711588672845,-142.37323385156847,1765815665.994554
67,12.638436765082892,1000,0.9866880579832856,1180.9841403077298,167,51.49700598802395,1.1905937657748131,0.028377721394876525,198.8291588843938,1765815666.161222
68,-36.000500961962565,1000,0.986490720371689,975.9126929226979,163,47.239263803680984,-0.0435681622298702,0.0683317021330495,-7.101610443468843,1765815666.3291824
69,-25.604108934372363,1000,0.9862934222276146,975.1258823177375,175,52.0,-0.04178783625352636,0.08997832943728962,-7.312871344367114,1765815666.4986947
70,-44.56313439471789,1000,0.9860961635431691,874.2707725862629,157,52.22929936305732,-0.715153285280351,0.03568423483818036,-112.27906578901512,1765815666.6724727
71,-70.21927274375585,1000,0.9858989443104604,738.4682776529827,157,48.40764331210191,-1.6375155796748508,0.10510643938261104,-257.0899460089516,1765815666.8406959
72,11.672788915903501,1000,0.9857017645215984,1214.9036447752162,163,49.693251533742334,1.2603217025207638,0.02467788670418893,205.43243751088448,1765815667.0102084
73,-33.6834139187975,1000,0.9855046241686941,924.0350876780692,167,47.30538922155689,-0.35484277317967783,0.03528592774989387,-59.2587431210062,1765815667.180796
74,-26.787179649507078,1000,0.9853075232438604,960.52178809885,156,47.43589743589743,-0.1543423326531572,0.044139189007455726,-24.077403893892523,1765815667.3483179
75,-18.9823742673527,1000,0.9851104617392117,1039.4764656608672,162,51.85185185185185,0.344581145696246,0.08245309554740284,55.82214560279185,1765815667.5135875
76,-21.877333751017073,1000,0.9849134396468638,1005.2121034230597,155,52.903225806451616,0.26672218070148046,0.06456352960003107,41.34193800872947,1765815667.6843498
77,-44.0949952415578,1000,0.9847164569589345,891.60819762074,180,45.55555555555556,-0.504176136519537,0.0525955077755257,-90.75170457351665,1765815667.8529143
78,-87.8686524329401,1000,0.9845195136675428,604.8277599551753,177,46.89265536723164,-2.153817949658954,0.1263134180414014,-381.22577708963485,1765815668.020003
79,-6.149239218008901,1000,0.9843226097648092,1055.4495384792872,162,51.85185185185185,0.45125198251191656,0.09276711588672862,73.10282116693048,1765815668.1878057
80,-49.10996253143798,1000,0.9841257452428563,897.9526744346297,169,49.112426035502956,-0.4962366462486727,0.07276731842083518,-83.86399321602569,1765815668.3532627
81,3.6342341669084623,1000,0.9839289200938078,1096.250148358897,178,51.68539325842697,0.6471779395414545,0.029015643890156345,115.19767323837891,1765815668.5247014
82,-27.285656290549493,1000,0.9837321343097891,984.9331541178266,176,51.13636363636363,0.013873840132517983,0.06136836134813154,2.441795863323165,1765815668.6938634
83,32.60918687832943,1000,0.9835353878829272,1453.2122444220197,175,54.85714285714286,2.67732144479002,0.06531947635876004,468.5312528382535,1765815668.865963
84,-29.603284411783587,1000,0.9833386808053506,992.1501357486444,160,48.125,0.04138169686371551,0.0866670580843511,6.621071498194482,1765815669.03149
85,-38.16540707480384,1000,0.9831420130691896,918.7540449719398,174,52.29885057471264,-0.3739122643719704,0.05415547918602205,-65.06073400072285,1765815669.199836
86,-45.12335213433616,1000,0.9829453846665758,892.2276934552717,171,46.783625730994146,-0.5863902063509957,0.04476277501242219,-100.27272528602026,1765815669.3661652
87,-70.47514917024857,1000,0.9827487955896425,734.2331097242288,170,45.88235294117647,-1.5435730794996074,0.12732622640383964,-262.40742351493327,1765815669.533802
88,-44.025815477381485,1000,0.9825522458305246,840.5016437569244,167,49.101796407185624,-0.8580502508564248,0.1050437059456405,-143.29439189302295,1765815669.7010143
89,-18.355615681586006,1000,0.9823557353813585,1057.6261453024545,175,56.00000000000001,0.43607325559587495,0.07394698730597954,76.31281972927812,1765815669.873859
90,-40.678103923372134,1000,0.9821592642342822,875.212096299163,160,40.625,-0.6909547603710701,0.05407296711512818,-110.55276165937121,1765815670.0413702
91,5.77095327440515,1000,0.9819628323814354,1138.0514287479534,171,46.783625730994146,0.9152020750260323,0.029771518382399192,156.49955482945154,1765815670.207467
92,-106.21820395003392,1000,0.9817664398149591,535.3217312770545,172,47.093023255813954,-2.6719071086202826,0.10370912716984491,-459.5680226826886,1765815670.376849
93,0.3201947436460628,1000,0.9815700865269962,1087.0312445237103,166,50.602409638554214,0.625464566719317,0.04966131740411389,103.82711807540663,1765815670.546195
94,-15.70233473804396,1000,0.9813737725096908,1002.2278328397787,169,49.112426035502956,0.11846381391305431,0.03379728981705743,20.02038455130618,1765815670.7127666
95,-61.14237404302831,1000,0.9811774977551889,759.5933589277284,162,46.913580246913575,-1.394652309450518,0.09528279807320715,-225.93367413098395,1765815670.8867505
96,-72.86910135121667,1000,0.9809812622556379,710.2044889715983,160,49.375,-1.7356058972732253,0.10281522072981124,-277.69694356371605,1765815671.050789
97,-6.408859340511233,1000,0.9807850660031867,1069.6686594835676,166,49.39759036144578,0.5258363016687774,0.05015105382571279,87.28882607701703,1765815671.2184718
98,-21.345914893212292,1000,0.9805889089899861,991.1159325577886,164,51.21951219512195,-0.030567892762096184,0.048761159035831864,-5.013134412983774,1765815671.3820162
99,-64.3002207447143,1000,0.9803927912081881,749.3591195928212,160,45.625,-1.5669011283142984,0.04268262441188961,-250.70418053028774,1765815671.5464406
100,-55.379144497306726,1000,0.9801967126499465,804.1105337454823,170,47.647058823529406,-1.0713562577155773,0.07110858130402883,-182.13056381164813,1765815671.712858
101,-11.644219663700785,1000,0.9800006733074165,1105.838765441809,169,53.25443786982249,0.8432370915734491,0.08424670506978707,142.5070684759129,1765815672.6975987
102,0.2316477712272178,1000,0.979804673172755,1142.43491523449,161,53.41614906832298,0.9492645977502221,0.0634455360159958,152.83160023778575,1765815672.8687665
103,-15.360256746774356,1000,0.9796087122381205,1020.3854347167924,190,48.94736842105264,0.21233256517116147,0.036060688039881036,40.34318738252068,1765815673.0400538
104,9.808403899852475,1000,0.9794127904956729,1176.3056264729582,174,52.29885057471264,1.1426012449060396,0.08055455952950166,198.8126166136509,1765815673.206164
105,11.471526277752975,1000,0.9792169079375738,1184.0064487672676,167,53.293413173652695,1.2163916516442237,0.04646459698138323,203.13740582458536,1765815673.3702781
106,-42.47388252907783,1000,0.9790210645559863,936.8917893903337,158,54.43037974683544,-0.3002796483598373,0.060275997474616115,-47.444184440854286,1765815673.5409446
107,-64.1609762391534,1000,0.978825260343075,841.8320170162532,189,46.03174603174603,-0.756864309260764,0.08970357248081696,-143.0473544502844,1765815673.7090483
108,-53.86276166669482,1000,0.9786294952910064,876.2384554062223,169,49.112426035502956,-0.6306120122833211,0.09034356777460928,-106.57343007588126,1765815673.8820667
109,-44.602976636544575,1000,0.9784337693919483,887.862607327237,164,51.829268292682926,-0.6378411941718086,0.07995950496963543,-104.6059558441766,1765815674.0448294
110,-36.07403111545625,1000,0.9782380826380699,919.1209278949432,161,44.099378881987576,-0.4121496564873635,0.04211556357705675,-66.35609469446553,1765815674.2177792
111,2.978006148971005,1000,0.9780424350215423,1105.451403729149,164,51.21951219512195,0.7034663128130224,0.043338190886199786,115.36847530133568,1765815674.3858085
112,-17.029573710264067,1000,0.977846826534538,1006.1497561409045,186,43.01075268817204,0.1445826026255108,0.06768992178897423,26.892364088345005,1765815674.5484955
113,8.210205540099672,1000,0.9776512571692312,1182.5292868199608,171,49.707602339181285,1.1805543429993248,0.03887914680457641,201.87479265288454,1765815674.7145731
114,-57.85096680997412,1000,0.9774557269177974,769.5880810004112,176,46.590909090909086,-1.1926356493344807,0.05528760901739245,-209.9038742828686,1765815674.883425
115,-38.113332781002214,1000,0.9772602357724138,913.3849301496069,169,42.60355029585799,-0.41433405015573893,0.03961729653106481,-70.02245447631988,1765815675.062727
116,-94.8800400924059,1000,0.9770647837252594,599.7587863818804,169,43.19526627218935,-2.2884235939914097,0.10532241951298903,-386.7435873845483,1765815675.22586
117,-45.70813519298805,1000,0.9768693707685143,858.7405192803379,171,48.53801169590643,-0.7315744883362357,0.07100797675909626,-125.0992375054963,1765815675.3975902
118,-2.848328337769086,1000,0.9766739968943606,1080.7975129090566,187,48.663101604278076,0.5353052234175786,0.07012197007834016,100.10207677908718,1765815675.5638542
119,-39.018074570325226,1000,0.9764786620949818,879.2509261565361,171,48.53801169590643,-0.6082929677112259,0.08898235005452312,-104.01809747861962,1765815675.734828
120,-53.589403339132616,1000,0.9762833663625629,790.4650706785169,167,48.50299401197605,-1.1937445949114214,0.10384438637023415,-199.35534735020735,1765815675.9012568
121,-40.42256397848985,1000,0.9760881096892904,932.8732023484373,157,53.503184713375795,-0.36079521134652565,0.07434021581917599,-56.64484818140453,1765815676.0671434
122,-49.15143340289027,1000,0.9758928920673525,851.7096500687546,158,47.46835443037975,-0.8527226115024416,0.04930929570401116,-134.73017261738576,1765815676.2333322
123,5.673925309804375,1000,0.9756977134889391,1131.5961038386383,176,48.29545454545455,0.8581694887968419,0.04626056668558013,151.03783002824417,1765815676.404314
124,-4.8852137703599725,1000,0.9755025739462413,1074.806716877663,180,48.888888888888886,0.5161199206270225,0.0462605666855801,92.90158571286405,1765815676.5744295
125,12.73654518957234,1000,0.9753074734314521,1282.0394524962178,165,52.121212121212125,1.8201752120647094,0.1173091148666853,300.32890999067706,1765815676.7452884
126,-65.56091859468069,1000,0.9751124119367658,721.9126058066348,174,50.57471264367817,-1.4006438092514613,0.1273262264038397,-243.71202280975427,1765815676.9108272
127,-12.696932251233534,1000,0.9749173894543784,1010.3610873790036,164,53.65853658536586,0.15460587374376536,0.08499547886611004,25.35536329397752,1765815677.0815058
128,-40.83533188121635,1000,0.9747224059764876,955.9709779497911,185,48.10810810810811,-0.14072927729730766,0.04294860532107679,-26.034916300001917,1765815677.2464318
129,-94.5140262797653,1000,0.9745274614952923,609.275944735296,169,42.01183431952663,-2.237482839760971,0.1037091271698448,-378.1345999196041,1765815677.4143188
130,-100.19148079137406,1000,0.9743325560029933,580.5033940136702,178,43.82022471910113,-2.2794554848705038,0.06424854414544796,-405.74307630694966,1765815677.5768938
131,13.952831226674338,1000,0.9741376894917927,1231.4549410889897,168,54.166666666666664,1.397121586030588,0.04106157033600667,234.71642645313878,1765815677.74867
132,-47.00591281259285,1000,0.9739428619538943,851.7960233720261,175,45.14285714285714,-0.7797807240540319,0.0487611590358319,-136.46162670945557,1765815677.912433
133,0.4576349379490763,1000,0.9737480733815036,1080.2510169501732,174,46.55172413793103,0.5595390407387733,0.03584313271149882,97.35979308854654,1765815678.0768216
134,14.489947606313319,1000,0.9735533237668273,1415.0997674700864,176,54.54545454545454,2.485375323890027,0.06027599747461621,437.4260570046448,1765815678.2484512
135,-65.36705490317635,1000,0.973358613102074,734.6851349272612,164,45.73170731707317,-1.5288175680259375,0.10510643938261105,-250.72608115625374,1765815678.420674
136,-71.78189766496918,1000,0.9731639413794536,771.1881613098188,170,51.76470588235295,-1.2585359259547253,0.09176234544018674,-213.95110741230332,1765815678.5853279
137,25.78856507402243,1000,0.9729693085911777,1362.8984181890607,162,54.32098765432099,2.3483048749138113,0.042375897203019354,380.42538973603746,1765815678.7528443
138,6.178598084576166,1000,0.9727747147294595,1151.716006750067,170,53.529411764705884,0.9952845807971598,0.03804998296410634,169.19837873551717,1765815678.9206846
139,-50.221842651403016,1000,0.9725801597865137,874.3327769722712,172,51.162790697674424,-0.6413143565207394,0.10370912716984484,-110.30606932156718,1765815679.0996258
140,21.027894695232234,1000,0.9723856437545564,1455.2060380232174,182,54.395604395604394,2.6215177583898845,0.059960446548449696,477.116232026959,1765815679.2690344
141,-37.013857647169544,1000,0.9721911666258055,906.8635437905367,152,48.026315789473685,-0.5567094905393626,0.04792116197440637,-84.61984256198312,1765815679.432442
142,-48.86361631078044,1000,0.9719967283924804,849.1790100550455,158,50.63291139240506,-0.8504152626275817,0.08381705807889477,-134.3656114951579,1765815679.6034136
143,-60.748297042948046,1000,0.971802329046802,756.9084719002918,176,46.02272727272727,-1.299358999466241,0.07091369494582338,-228.6871839060584,1765815679.7716026
144,-37.84371982295568,1000,0.9716079685809926,909.1143021351722,162,54.32098765432099,-0.45728065781116056,0.08499547886611004,-74.07946656540801,1765815679.9368048
145,-76.94201751906155,1000,0.9714136469872765,743.1907717688644,164,48.170731707317074,-1.4682677822730854,0.09334122679697632,-240.79591629278602,1765815680.101587
146,-61.330318929899285,1000,0.971219364257879,768.7177475515286,179,48.60335195530726,-1.2052870363998078,0.09033698113666415,-215.74637951556562,1765815680.2676022
147,18.357122438362083,1000,0.9710251203850274,1259.5528784553373,174,51.724137931034484,1.5938664081800695,0.05515327071778573,277.3327550233321,1765815680.43557
148,-62.55940551282709,1000,0.9708309153609505,785.2801051325154,158,55.06329113924051,-1.3889695387608179,0.10654149785667977,-219.4571871242092,1765815680.5998945
149,36.456915317896105,1000,0.9706367491778782,1534.9882065705358,179,50.27932960893855,3.1325299715453356,0.03812467054693721,560.7228649066151,1765815680.767468
150,10.08825194382245,1000,0.9704426218280426,1201.0590281453951,173,54.91329479768786,1.2626401942541206,0.07876248775531144,218.43675360596285,1765815680.934314
151,-43.53412731393404,1000,0.9702485333036771,926.085198396908,177,50.847457627118644,-0.3201656210962098,0.06543656454278572,-56.66931493402913,1765815681.1091232
152,-47.93052310512204,1000,0.9700544835970164,820.1623494495441,155,48.38709677419355,-1.0719151560168971,0.05934371773569581,-166.14684918261906,1765815681.2806334
153,-39.63501931835683,1000,0.9698604727002971,908.3109315858894,170,47.05882352941176,-0.4297243366875506,0.08421575385100606,-73.0531372368836,1765815681.449894
154,-8.7223368052638,1000,0.969666500605757,1053.1476252001587,169,52.662721893491124,0.3932626669175719,0.03872991285836221,66.46139070906965,1765815681.617943
155,-48.046981251001725,1000,0.9694725673056358,872.5531505649496,162,46.913580246913575,-0.6313888690121771,0.08512020048557283,-102.28499677997269,1765815681.7817922
156,-6.609739423220994,1000,0.9692786727921747,1112.437221562339,158,50.63291139240506,0.820685915961213,0.06598820888889045,129.66837472187166,1765815681.9508626
157,-36.965498493173854,1000,0.9690848170576163,890.3084900907647,165,55.757575757575765,-0.5686316247778451,0.08421575385100606,-93.82421808834445,1765815682.1170297
158,-38.12076169209489,1000,0.9688910000942048,948.8663422487264,163,49.693251533742334,-0.22677718148259482,0.060634764240524636,-36.964680581662954,1765815682.2843335
159,-38.975446809970336,1000,0.968697221894186,922.5631411657264,182,44.505494505494504,-0.35543341376600857,0.04662690337267192,-64.68888130541356,1765815682.4465919
160,7.878672303851599,1000,0.9685034824498071,1161.6157215079954,173,48.554913294797686,1.0515371822432302,0.04218873487734841,181.91593252807883,1765815682.614886
161,-33.483820901431976,1000,0.9683097817533172,947.8739934669208,173,50.28901734104046,-0.19643614266669138,0.07786307757311835,-33.98345268133761,1765815682.7835314
162,-22.39303762301513,1000,0.9681161197969665,975.5545774747301,169,47.928994082840234,-0.018229784981606708,0.03679595871436245,-3.0808336618915337,1765815682.9551325
163,-8.468180211427427,1000,0.9679224965730072,1033.9636026316555,165,56.96969696969697,0.3042767645409314,0.08499547886611004,50.20566614925368,1765815683.123097
164,-43.65162836750662,1000,0.9677289120736926,904.4060830393283,164,45.1219512195122,-0.48419949596840006,0.04966131740411398,-79.40871733881761,1765815683.2945633
165,-43.108056753235644,1000,0.9675353662912779,946.7791907391179,181,53.591160220994475,-0.19513944642418599,0.0806363528004424,-35.320239802777664,1765815683.4606812
166,-59.6480398010527,1000,0.9673418592180196,810.4046576233268,168,48.80952380952381,-1.0366775037227214,0.07434021581917608,-174.1618206254172,1765815683.6261947
167,-52.332360056387984,1000,0.9671483908461761,810.7770811850897,158,42.405063291139236,-1.1058012952126817,0.06004841207518116,-174.7166046436037,1765815683.7916217
168,25.19199920420852,1000,0.9669549611680068,1405.458233510516,157,54.77707006369427,2.714831078239175,0.03174614437565508,426.2284792835505,1765815683.9562514
169,9.451057658346782,1000,0.9667615701757732,1316.52957486852,169,57.396449704142015,1.8610959149123358,0.06686297492463847,314.52520962018474,1765815684.1218183
170,-58.261273879982916,1000,0.9665682178617381,771.5298180536413,174,42.5287356321839,-1.2746999114923172,0.05135469677168905,-221.7977845996632,1765815684.291128
171,-31.782287198830694,1000,0.9663749042181657,943.3054414697654,158,49.36708860759494,-0.2843986431018124,0.04027768635587618,-44.93498561008636,1765815684.460682
