episode,reward,steps,epsilon,portfolio_value,n_trades,win_rate,avg_pnl,max_drawdown,timestamp
1,-256.94033500639205,1000,0.995,832.0416869528511,163,36.809815950920246,-0.9426847724772419,0.03191024493925117,1764445532.4260795
2,-137.5292372373209,1000,0.990025,1007.3686135284478,155,43.87096774193549,0.1448098892042803,0.029730407339884732,1764445532.870359
3,-135.68424118375444,1000,0.985074875,973.8445253827878,159,44.0251572327044,-0.06007909127322802,0.04131604583518954,1764445533.1946733
4,-232.13867955078632,1000,0.9801495006250001,861.2017864845443,165,32.72727272727273,-0.7443013691561681,0.02525684694768564,1764445533.601966
5,-97.18982799391657,1000,0.9752487531218751,968.5987246750884,173,41.61849710982659,-0.07877118464167167,0.02538447893902735,1764445534.095181
6,-102.99466805231648,1000,0.9703725093562657,1004.0764236482728,161,40.37267080745342,0.1324623270858993,0.02981826794841819,1764445534.3799613
7,-215.41085368744442,1000,0.9655206468094844,898.2847372512339,162,33.95061728395062,-0.5290539070024182,0.028475530191314085,1764445534.6534262
8,-121.96056824208134,1000,0.960693043575437,1023.3626685654324,158,37.9746835443038,0.20200347933988463,0.039661479975262086,1764445534.9100344
9,-1.095030233312781,1000,0.9558895783575597,1093.1862499164874,173,41.61849710982659,0.6455298177969345,0.019664350229783467,1764445535.2647316
10,-84.40309972904852,1000,0.9511101304657719,1018.24078228279,154,42.857142857142854,0.2262039941105459,0.019549097485841386,1764445535.5896688
11,-91.78219680875797,1000,0.946354579813443,1003.4596731780911,182,43.40659340659341,0.12808714991989592,0.028475530191314023,1764445535.870721
12,25.83195415825763,1000,0.9416228069143757,1120.0842061358305,187,44.38502673796791,0.7531696679156772,0.02238274899553268,1764445536.1184855
13,-69.78074024517687,1000,0.9369146928798039,1031.3689031210677,159,41.509433962264154,0.30660520875388503,0.02847553019131411,1764445536.4420817
14,-303.48157522195186,1000,0.9322301194154049,808.4870148686965,174,35.63218390804598,-1.0050159721085308,0.03367118559331455,1764445536.862963
15,-208.05614807807586,1000,0.9275689688183278,883.6793978223291,169,37.8698224852071,-0.5869350311665887,0.033671185593314557,1764445537.1811805
