episode,reward,steps,epsilon,portfolio_value,n_trades,win_rate,avg_pnl,max_drawdown,total_pnl,timestamp
13,-38.76057414502584,1000,0.9974031177131438,893.8776195328348,183,48.63387978142077,-0.47863907150475965,0.053863413411635565,-87.59095008537102,1765817704.0711892
14,16.79488629528767,1000,0.9972036370896012,1250.6691851785242,159,50.314465408805034,1.6886953079602647,0.046586995813463615,268.50255396568207,1765817704.2259681
15,-67.899244968293,1000,0.9970041963621834,731.2923615661429,180,48.888888888888886,-1.3999818701808837,0.12732622640383956,-251.99673663255905,1765817704.379534
16,-75.06451740122851,1000,0.996804795522911,734.5637865680437,167,49.700598802395206,-1.5114708218582196,0.08997832943728967,-252.41562725032267,1765817704.532176
17,-73.06187338933776,1000,0.9966054345638065,699.6053371437839,161,47.20496894409938,-1.7840983406211361,0.08376001582264046,-287.2398328400029,1765817704.6909845
18,5.936969974346132,1000,0.9964061134768937,1111.1950857853087,153,48.36601307189542,0.827706065864881,0.07144692071752144,126.6390280773268,1765817704.8432267
19,-31.037509083954326,1000,0.9962068322541984,934.9261536992751,172,45.348837209302324,-0.2766611003003684,0.049264039088767704,-47.58570925166336,1765817704.9967258
20,-41.43364707526149,1000,0.9960075908877476,934.3628411114685,182,50.54945054945055,-0.21145353482776982,0.06424854414544795,-38.484543338654106,1765817705.1493614
21,8.164091448549302,1000,0.9958083893695701,1145.4765333684165,155,51.61290322580645,1.04566350138834,0.07482058596526357,162.0778427151927,1765817705.3062382
22,-11.891662865181312,1000,0.9956092276916961,1017.0302447288616,160,51.24999999999999,0.19456021014548816,0.034964999458155004,31.129633623278107,1765817705.5496075
23,-30.482603393244126,1000,0.9954101058461579,941.8725268465898,162,43.82716049382716,-0.21101905624431339,0.03721544263925038,-34.18508711157877,1765817705.7115989
24,-47.9389066577556,1000,0.9952110238249886,866.0440857934753,178,52.24719101123596,-0.6584468798451083,0.07110858130402888,-117.20354461242928,1765817705.8654268
25,-36.531566017249624,1000,0.9950119816202236,954.9366584613971,155,49.03225806451613,-0.19023899099862016,0.07865294423719664,-29.487043604786123,1765817706.020075
26,-84.27193624594548,1000,0.9948129792238997,696.0772214287863,166,50.0,-1.7398892224109197,0.09034356777460927,-288.82161092021266,1765817706.176063
27,-94.02243171604682,1000,0.9946140166280549,590.7887340015205,163,44.785276073619634,-2.433937065703803,0.13204979680765436,-396.7317417097199,1765817706.3299246
28,-53.76472327854454,1000,0.9944150938247294,768.4011578175978,166,43.373493975903614,-1.3066417070799763,0.10284966355250501,-216.90252337527608,1765817706.4883637
29,-40.46225718213387,1000,0.9942162108059645,894.5084117870159,169,45.562130177514796,-0.5332620563011339,0.05386341341163558,-90.12128751489162,1765817706.6431298
30,-43.78566646992744,1000,0.9940173675638033,824.8925149699625,175,44.57142857142857,-0.8823347796486011,0.11002172887036592,-154.40858643850518,1765817706.7991037
31,-10.922987644920086,1000,0.9938185640902906,1039.542415129071,164,51.21951219512195,0.3416390680220392,0.0571513518390306,56.02880715561443,1765817706.9533513
32,-12.485346850959255,1000,0.9936198003774726,1018.6569416403678,175,49.142857142857146,0.21578840858560885,0.06367152705439323,37.76297150248155,1765817707.1101944
33,-13.50583197224472,1000,0.9934210764173971,1028.844122248194,171,49.707602339181285,0.3142638071353621,0.055587899057214944,53.73911102014692,1765817707.2731183
34,-30.022750369506753,1000,0.9932223922021136,950.2928225569547,172,49.41860465116279,-0.19360935800829132,0.03907714232550617,-33.30080957742611,1765817707.4491546
35,-87.04288829982978,1000,0.9930237477236732,671.5703256581764,158,54.43037974683544,-1.9935683756655116,0.08063635280044233,-314.9838033551508,1765817707.609542
36,-13.807000536361254,1000,0.9928251429741285,1012.316714564051,160,48.125,0.21408514511612148,0.0424749827563285,34.253623218579435,1765817707.7694683
37,-37.48924494987398,1000,0.9926265779455337,911.001263131031,166,42.77108433734939,-0.4380004057809057,0.04239233241832354,-72.70806735963035,1765817707.9248936
38,-96.22402471539002,1000,0.9924280526299446,591.6886201409754,171,49.122807017543856,-2.303222538136747,0.09689476020402189,-393.85105402138373,1765817708.0854905
39,4.786735449352824,1000,0.9922295670194187,1146.044895305216,164,54.87804878048781,0.997092969780744,0.043963098965014186,163.52324704404202,1765817708.2482278
40,2.3882280313986506,1000,0.9920311211060148,1077.6369250323849,170,45.88235294117647,0.7231879243417628,0.03347357411438376,122.94194713809968,1765817708.4093516
41,5.9162180461942935,1000,0.9918327148817936,1155.8843654334662,165,53.333333333333336,1.047726284220249,0.06333234361559331,172.8748368963411,1765817708.573181
42,-38.96311644465618,1000,0.9916343483388173,916.1449103429244,164,46.34146341463415,-0.4107312004588318,0.047861612697136034,-67.35991687524842,1765817708.7326696
43,-36.365926712793474,1000,0.9914360214691496,918.3575282211768,171,50.29239766081871,-0.38568509816005825,0.06090562259069361,-65.95215178536996,1765817708.8942912
44,8.339009840125621,1000,0.9912377342648557,1152.6912569515014,179,48.04469273743017,0.9573309508487748,0.03907714232550619,171.3622402019307,1765817709.0505257
45,-57.96952562615468,1000,0.9910394867180028,797.2069728277585,162,49.382716049382715,-1.1672409140623463,0.12631341804140148,-189.0930280781001,1765817709.209178
46,-63.03611822904832,1000,0.9908412788206592,777.4108570261131,165,44.24242424242424,-1.2645979631470847,0.07833369082570635,-208.65866391926897,1765817709.3765311
47,-31.466673159274514,1000,0.9906431105648951,944.9256032021442,153,48.36601307189542,-0.22188877915479882,0.04256781194644767,-33.94898321068422,1765817709.5359275
48,6.809633614518471,1000,0.9904449819427821,1129.09667489639,163,50.306748466257666,0.927851457471555,0.05340024798077967,151.23978756786346,1765817709.7006822
49,-26.544987386291176,1000,0.9902468929463936,975.2246013420701,165,47.27272727272727,-0.053648043324316844,0.06739882641514672,-8.85192714851228,1765817709.8573384
50,6.429742344365513,1000,0.9900488435678043,1122.5604289827604,150,50.66666666666667,0.9285783171018871,0.04720174513508773,139.28674756528306,1765817710.0108976
51,11.910260796612114,1000,0.9898508337990908,1195.4095376923715,161,50.931677018633536,1.2574286443677614,0.03039884977672616,202.44601174320957,1765817710.165856
52,-55.82898452086005,1000,0.989652863632331,831.9172298994948,160,50.0,-0.9579873322056918,0.10510643938261101,-153.27797315291068,1765817710.3298366
53,-92.6771964980841,1000,0.9894549330596045,622.7618718639528,161,47.82608695652174,-2.237724022792653,0.0814777580609045,-360.27356766961714,1765817710.4842725
54,-44.392134511303055,1000,0.9892570420729926,852.4027748508793,165,43.03030303030303,-0.8016370132931984,0.08589852553206208,-132.27010719337773,1765817710.6421502
55,-5.781930003145212,1000,0.989059190664578,1058.084889961515,167,46.706586826347305,0.4498246756945603,0.03877223748258388,75.12072084099157,1765817710.80502
56,-19.90912995414509,1000,0.9888613788264451,990.7165637488379,166,43.373493975903614,0.03732846455546984,0.049890850163334416,6.196525116207994,1765817710.9612257
57,-51.82042917184118,1000,0.9886636065506799,790.2955861403573,176,48.29545454545455,-1.1024445457826462,0.0843640395178595,-194.03024005774574,1765817711.1137383
58,41.94981631254988,1000,0.9884658738293698,1540.8291166169067,174,58.04597701149425,3.2392827977516676,0.03417758849162039,563.6352068087901,1765817711.2687912
59,-42.448675271669664,1000,0.988268180654604,859.9756212265655,172,49.41860465116279,-0.7226829743143469,0.08759624231004572,-124.30147158206768,1765817711.4317887
60,1.331726899750528,1000,0.9880705270184731,1090.407147579118,167,50.898203592814376,0.6471070547671635,0.02987113744634693,108.0668781461163,1765817711.5875556
61,-88.13126903635536,1000,0.9878729129130694,608.2251558991452,175,41.714285714285715,-2.1485016074798566,0.06719228564195642,-375.9877813089749,1765817711.7564857
62,-39.59733243254708,1000,0.9876753383304868,888.5221539773219,169,45.562130177514796,-0.4946299752347221,0.08421575385100613,-83.59246581466803,1765817711.9176986
63,11.055917045355855,1000,0.9874778032628208,1304.1823480474977,161,51.5527950310559,2.038876422714506,0.0778995927903296,328.25910405703553,1765817712.0801597
64,-41.161284348383674,1000,0.9872803077021682,880.6992124453682,161,44.72049689440994,-0.6435003165040515,0.048269985943242624,-103.6035509571523,1765817712.23528
65,-71.8188057368825,1000,0.9870828516406278,757.3597370823503,177,47.45762711864407,-1.2755806425359346,0.05737868686813602,-225.77777372886044,1765817712.3962343
66,-41.850398050910854,1000,0.9868854350702997,871.6664145102436,167,50.29940119760479,-0.6530735930955279,0.09276711588672862,-109.06329004695317,1765817712.5578802
67,12.382515360358767,1000,0.9866880579832856,1177.1444950704129,167,50.898203592814376,1.1674600740096484,0.02837772139487649,194.96583235961128,1765817712.72071
68,-27.23495131530668,1000,0.986490720371689,1009.892808337186,163,47.85276073619632,0.1665650928100717,0.06833170213304952,27.15011012804169,1765817712.8798723
69,-28.90896106821825,1000,0.9862934222276146,962.1812599299546,174,51.14942528735632,-0.11743226472132914,0.08997832943728966,-20.433214061511272,1765817713.0379577
70,-44.40506120320414,1000,0.9860961635431691,875.7504613606228,157,51.59235668789809,-0.705869873109564,0.03568423483818036,-110.82157007820153,1765817713.2038515
71,-78.36030062861572,1000,0.9858989443104604,679.5460571964186,153,47.712418300653596,-2.0672461123943346,0.10510643938261101,-316.2886551963332,1765817713.3602583
72,10.749253332705969,1000,0.9857017645215984,1205.080106238308,163,49.079754601226995,1.2010064272018657,0.024677886704188905,195.7640476339041,1765817713.5195787
73,-33.89595497162334,1000,0.9855046241686941,922.5239448136603,167,47.30538922155689,-0.3640567063116216,0.03528592774989381,-60.79746995404081,1765817713.692991
74,-32.75228484205581,1000,0.9853075232438604,938.3278750335847,153,47.05882352941176,-0.30539005199595226,0.04413918900745576,-46.72467795538069,1765817713.8551412
75,-4.709077905682667,1000,0.9851104617392117,1110.6875318870323,160,51.87500000000001,0.7948875018636536,0.08245309554740297,127.18200029818459,1765817714.024391
76,-8.640718583764453,1000,0.9849134396468638,1063.958925295299,154,53.896103896103895,0.6595704815577219,0.06456352960003107,101.57385415988918,1765817714.192626
77,-44.33580102587226,1000,0.9847164569589345,888.2879176278475,180,46.666666666666664,-0.5228715053879143,0.05259550777552568,-94.11687096982456,1765817714.3468664
78,-90.39287469780582,1000,0.9845195136675428,590.0034005863466,174,45.97701149425287,-2.277441981851122,0.12631341804140137,-396.2749048420952,1765817714.5053291
79,-1.3124636785537795,1000,0.9843226097648092,1078.6520127312415,163,52.14723926380368,0.592725745578089,0.0927671158867287,96.6142965292285,1765817714.6606524
80,-50.23633219532221,1000,0.9841257452428563,887.4475910640977,169,47.928994082840234,-0.5592859728811422,0.07276731842083518,-94.51932941691304,1765817714.8146589
81,1.7761737961816007,1000,0.9839289200938078,1088.040623269671,177,50.847457627118644,0.6034437587712435,0.029015643890156297,106.80954530251009,1765817714.972847
82,-34.36946682099944,1000,0.9837321343097891,958.3579651762584,175,51.42857142857142,-0.1402289837395585,0.061368361348131464,-24.540072154422738,1765817715.1334925
83,30.328165614363783,1000,0.9835353878829272,1424.330136043154,174,54.59770114942529,2.5256516094098904,0.06531947635876006,439.4633800373209,1765817715.2959569
84,-28.060977511312707,1000,0.9833386808053506,995.5730287654516,155,47.74193548387097,0.06276409581983312,0.08666705808435116,9.728434852074134,1765817715.4514403
85,-38.37143295055624,1000,0.9831420130691896,913.1125708006555,173,52.02312138728323,-0.40969286302335073,0.054155479186022114,-70.87686530303968,1765817715.633492
86,-44.81088209844727,1000,0.9829453846665758,892.2806252467717,167,46.10778443113773,-0.602376534750603,0.04476277501242219,-100.59688130335071,1765817715.8162227
87,-62.36919854297261,1000,0.9827487955896425,782.5063626735722,169,46.15384615384615,-1.268843289087545,0.1273262264038396,-214.4345158557951,1765817716.0029967
88,-45.97242192532196,1000,0.9825522458305246,827.2537089543155,167,47.30538922155689,-0.9381945724370738,0.10504370594564044,-156.67849359699133,1765817716.1758897
89,-39.46782370069556,1000,0.9823557353813585,962.5385583605605,173,54.33526011560693,-0.1131649940304385,0.07394698730597954,-19.57754396726586,1765817716.3440604
90,-41.275484102907846,1000,0.9821592642342822,869.8466603718405,159,40.88050314465409,-0.7297130328012574,0.05407296711512818,-116.02437221539994,1765817716.5161588
91,9.534769932128832,1000,0.9819628323814354,1170.2495381344245,168,47.023809523809526,1.1222087921156205,0.02977151838239909,188.53107707542426,1765817716.6762242
92,-107.86063928138859,1000,0.9817664398149591,526.700327038736,172,46.51162790697674,-2.7214857282873237,0.10370912716984496,-468.0955452654197,1765817716.8447382
93,0.28356568992328235,1000,0.9815700865269962,1085.0856679753072,166,50.602409638554214,0.6130447854908821,0.04966131740411398,101.76543439148644,1765817717.005458
94,-16.79016407368018,1000,0.9813737725096908,996.7513615344652,167,48.50299401197605,0.08620243695549981,0.03379728981705729,14.395806971568469,1765817717.1618347
95,-59.25283610213671,1000,0.9811774977551889,772.027361164543,162,47.53086419753087,-1.3179267939832415,0.0952827980732071,-213.50414062528512,1765817717.3184867
96,-73.40338331944096,1000,0.9809812622556379,705.4718600537519,158,48.734177215189874,-1.7885757302528176,0.10281522072981121,-282.59496537994517,1765817717.4800189
97,-3.7386390396628144,1000,0.9807850660031867,1082.8041226025846,166,49.39759036144578,0.6057359060993531,0.05015105382571279,100.55216041249261,1765817717.635531
98,-24.358905556518962,1000,0.9805889089899861,979.6688954706101,165,50.90909090909091,-0.09876670974264952,0.04876115903583188,-16.29650710753717,1765817717.790535
99,-68.32698725545181,1000,0.9803927912081881,719.1786919294484,159,44.65408805031446,-1.7638018587218578,0.042682624411889594,-280.4444955367754,1765817717.9480422
100,-51.7077759598158,1000,0.9801967126499465,824.9823208849368,171,48.53801169590643,-0.941025164762748,0.07110858130402893,-160.9153031744299,1765817718.1087067
101,-13.510205135267903,1000,0.9800006733074165,1091.668867481375,167,52.09580838323353,0.7653952537989116,0.08424670506978715,127.82100738441824,1765817719.1042368
102,1.9149615605517685,1000,0.979804673172755,1153.8314680866542,158,53.16455696202531,1.037543326285699,0.0634455360159958,163.93184555314045,1765817719.2954855
103,-8.919503765727981,1000,0.9796087122381205,1048.7624071388766,187,49.73262032085562,0.3684336992060099,0.033287684471319905,68.89710175152385,1765817719.4532344
104,12.040684369361035,1000,0.9794127904956729,1197.2386986296676,173,53.179190751445084,1.2715592062461847,0.08055455952950166,219.97974268058994,1765817719.6139052
105,12.34845883979631,1000,0.9792169079375738,1191.7461657461743,168,53.57142857142857,1.2565132814198807,0.046464596981383235,211.09423127853995,1765817719.7711833
106,-34.547341350331294,1000,0.9790210645559863,968.623636339812,159,53.459119496855344,-0.09710723875360022,0.05619936089570655,-15.440050961822436,1765817719.925905
107,-61.74037222820716,1000,0.978825260343075,857.0151091979925,186,46.236559139784944,-0.6876249755352483,0.08970357248081708,-127.89824544955619,1765817720.0857594
108,-57.51724065159888,1000,0.9786294952910064,845.7725235035522,167,47.90419161676647,-0.8244841839669125,0.0903435677746093,-137.68885872247438,1765817720.2425783
109,-42.238291908726794,1000,0.9784337693919483,903.3742504341409,162,52.46913580246913,-0.5513501751601606,0.07995950496963539,-89.31872837594602,1765817720.398706
110,-37.9814666474324,1000,0.9782380826380699,899.0441243353124,158,43.67088607594937,-0.549637186170849,0.04211556357705687,-86.84267541499415,1765817720.5542648
111,1.4451914205069176,1000,0.9780424350215423,1092.9929169068803,159,49.685534591194966,0.6434241051799133,0.043338190886199966,102.30443272360623,1765817720.7110898
112,-17.21104686856042,1000,0.977846826534538,1004.6424455792695,184,41.30434782608695,0.1363824163426254,0.06768992178897443,25.094364607043076,1765817720.866328
113,4.3134904039317625,1000,0.9776512571692312,1142.6181077253696,169,49.112426035502956,0.9543331255528633,0.03887914680457631,161.2822982184339,1765817721.022735
114,-52.95160831600118,1000,0.9774557269177974,801.1808543939156,174,47.701149425287355,-1.0228580368391735,0.05528760901739247,-177.9772984100162,1765817721.1759336
115,-36.25215546815019,1000,0.9772602357724138,925.5816420675103,166,43.97590361445783,-0.3497340553816129,0.03961729653106494,-58.055853193347744,1765817721.3323102
116,-93.6771425800262,1000,0.9770647837252594,602.7007159282424,169,42.01183431952663,-2.2704936237943536,0.10532241951298904,-383.71342242124575,1765817721.4872904
117,-44.91283147188979,1000,0.9768693707685143,858.4547287572749,168,48.80952380952381,-0.748933568024653,0.07100797675909633,-125.82083942814171,1765817721.6414645
118,-8.677171943769356,1000,0.9766739968943606,1050.7694023339966,184,48.91304347826087,0.37852627529631233,0.07012197007834022,69.64883465452147,1765817721.7996368
119,-40.534263348128974,1000,0.9764786620949818,866.7375666798346,172,48.837209302325576,-0.6772303364098654,0.08898235005452317,-116.48361786249684,1765817721.9558907
120,-55.310998837158486,1000,0.9762833663625629,774.4799883547552,163,49.079754601226995,-1.3226398057413853,0.10384438637023412,-215.5902883358458,1765817722.1150012
121,-35.014806831077834,1000,0.9760881096892904,952.5822297631535,156,54.48717948717948,-0.23672714450163795,0.07434021581917613,-36.92943454225552,1765817722.272644
